date,asset,realized,historical_mean,ols4_restricted,ridge_restricted
2017-01-01,Manuf_excess,0.033,0.007205,0.01636726,0.00720762
2017-01-01,NoDur_excess,0.0165,0.00679542,0.01471469,0.0074633
2017-01-01,Other_excess,0.0089,0.00524417,0.01978263,0.00613642
2017-01-01,Shops_excess,0.0107,0.00737833,0.01812409,0.00738095
2017-01-01,Telcm_excess,0.0329,0.00528625,0.02347065,0.00567234
2017-01-01,Utils_excess,0.0105,0.00646708,0.01439142,0.00664337
2017-02-01,Durbl_excess,0.0068,0.00565583,0.01593061,0.00566081
2017-02-01,Enrgy_excess,-0.025,0.00711125,0.01171059,0.00711107
2017-02-01,HiTec_excess,0.048,0.00715792,0.01958563,0.0071597
2017-02-01,Hlth_excess,0.0693,0.00646292,0.01729929,0.00698195
2017-02-01,Manuf_excess,0.0413,0.00718708,0.0165275,0.00718991
2017-02-01,NoDur_excess,0.0371,0.00664333,0.01462564,0.00748664
2017-02-01,Other_excess,0.0368,0.00505,0.01953971,0.00615831
2017-02-01,Shops_excess,0.0284,0.0074375,0.01792205,0.00744042
2017-02-01,Telcm_excess,-0.0016,0.00534667,0.02323342,0.00578149
2017-02-01,Utils_excess,0.0381,0.00649125,0.01450472,0.00695755
2017-03-01,Durbl_excess,0.0021,0.0056775,0.01449287,0.00568252
2017-03-01,Enrgy_excess,-0.0123,0.0072625,0.01096268,0.00726314
2017-03-01,HiTec_excess,0.0208,0.00768333,0.0178617,0.00768542
2017-03-01,Hlth_excess,0.0001,0.00672917,0.01760144,0.00748667
2017-03-01,Manuf_excess,0.001,0.0073475,0.0163608,0.00735097
2017-03-01,NoDur_excess,0.0085,0.00664125,0.01458964,0.00757728
2017-03-01,Other_excess,-0.0165,0.0051125,0.01953993,0.00638778
2017-03-01,Shops_excess,0.0076,0.00744042,0.01731926,0.00744369
2017-03-01,Telcm_excess,0.0085,0.00524917,0.0213049,0.00567734
2017-03-01,Utils_excess,0.0035,0.00669,0.01499014,0.0071928
2017-04-01,Durbl_excess,0.0164,0.0058425,0.01498024,0.00584492
2017-04-01,Enrgy_excess,-0.0278,0.00701125,0.01122286,0.00701118
2017-04-01,HiTec_excess,0.025,0.00802375,0.01961767,0.00802539
2017-04-01,Hlth_excess,0.0088,0.00705917,0.01837146,0.00753866
2017-04-01,Manuf_excess,0.0182,0.00752125,0.01675315,0.00752315
2017-04-01,NoDur_excess,0.0046,0.00691292,0.01487803,0.00741606
2017-04-01,Other_excess,0.0034,0.00530417,0.0198866,0.00611388
2017-04-01,Shops_excess,0.026,0.00755042,0.01795941,0.00755263
2017-04-01,Telcm_excess,0.0006,0.00562875,0.02289007,0.00597325
2017-04-01,Utils_excess,0.0027,0.00683875,0.01543612,0.00703274
2017-05-01,Durbl_excess,-0.0021,0.00577,0.01439277,0.00577439
2017-05-01,Enrgy_excess,-0.0344,0.00691208,0.01010953,0.00691252
2017-05-01,HiTec_excess,0.0405,0.00782583,0.01806352,0.00782815
2017-05-01,Hlth_excess,-0.0033,0.00686083,0.01748812,0.00762254
2017-05-01,Manuf_excess,0.0121,0.00739125,0.01612842,0.00739439
2017-05-01,NoDur_excess,0.0316,0.00672875,0.01418065,0.00755463
2017-05-01,Other_excess,-0.0046,0.00512375,0.01872372,0.00629608
2017-05-01,Shops_excess,0.0161,0.00758875,0.01728587,0.00759189
2017-05-01,Telcm_excess,-0.0158,0.00554542,0.021157,0.0059705
2017-05-01,Utils_excess,0.0238,0.00692583,0.0143746,0.00735713
2017-06-01,Durbl_excess,0.0329,0.00551917,0.01394318,0.00552339
2017-06-01,Enrgy_excess,-0.002,0.00648417,0.00946397,0.00648515
2017-06-01,HiTec_excess,-0.0209,0.00759083,0.01780557,0.00759413
2017-06-01,Hlth_excess,0.0547,0.00657542,0.01716332,0.00745335
2017-06-01,Manuf_excess,0.0116,0.00713625,0.01608734,0.00713963
2017-06-01,NoDur_excess,-0.0118,0.00663375,0.01449206,0.00745812
2017-06-01,Other_excess,0.0433,0.00487375,0.01827783,0.00607734
2017-06-01,Shops_excess,-0.0194,0.007425,0.01710452,0.00742833
2017-06-01,Telcm_excess,-0.0252,0.00522667,0.02011061,0.00569929
2017-06-01,Utils_excess,-0.0197,0.00689417,0.01434255,0.00730906
2017-07-01,Durbl_excess,-0.0108,0.00553208,0.01462925,0.00553578
2017-07-01,Enrgy_excess,0.0197,0.00643792,0.00942895,0.00643934
2017-07-01,HiTec_excess,0.0354,0.00745958,0.01760391,0.0074623
2017-07-01,Hlth_excess,0.0062,0.00644917,0.01863347,0.00731318
2017-07-01,Manuf_excess,0.021,0.00698333,0.01639455,0.00698676
2017-07-01,NoDur_excess,-0.0013,0.00645083,0.01423259,0.00723181
2017-07-01,Other_excess,0.0137,0.00485292,0.01930375,0.00612436
2017-07-01,Shops_excess,0.0013,0.00714708,0.01686882,0.00715002
2017-07-01,Telcm_excess,0.0526,0.00499292,0.02000845,0.0053971
2017-07-01,Utils_excess,0.0292,0.00669667,0.01406438,0.00714028
2017-08-01,Durbl_excess,-0.0006,0.00519417,0.01378546,0.00519666
2017-08-01,Enrgy_excess,-0.0522,0.00622833,0.00979386,0.00622945
2017-08-01,HiTec_excess,0.0291,0.00695958,0.01748529,0.00696219
2017-08-01,Hlth_excess,0.025,0.00640542,0.01791953,0.00713919
2017-08-01,Manuf_excess,0.0024,0.00678958,0.01632203,0.00679237
2017-08-01,NoDur_excess,-0.0184,0.00632417,0.01365738,0.00688638
2017-08-01,Other_excess,-0.0066,0.00454333,0.01898883,0.00561668
2017-08-01,Shops_excess,-0.0169,0.00684542,0.01630018,0.00684788
2017-08-01,Telcm_excess,-0.0257,0.00513625,0.01950372,0.00547941
2017-08-01,Utils_excess,0.0209,0.00671833,0.01402371,0.00698056
2017-09-01,Durbl_excess,0.053,0.0051575,0.01413696,0.00516115
2017-09-01,Enrgy_excess,0.1085,0.00601583,0.0087632,0.00601504
2017-09-01,HiTec_excess,0.0051,0.00715583,0.01791304,0.00715887
2017-09-01,Hlth_excess,0.0199,0.00678083,0.01865859,0.00781128
2017-09-01,Manuf_excess,0.0385,0.00704208,0.01659929,0.00704466
2017-09-01,NoDur_excess,-0.0047,0.00653167,0.01333337,0.0071765
2017-09-01,Other_excess,0.0448,0.00472958,0.01932702,0.00586522
2017-09-01,Shops_excess,0.024,0.00689708,0.01612118,0.00690024
2017-09-01,Telcm_excess,-0.0159,0.00514667,0.01905567,0.00560436
2017-09-01,Utils_excess,-0.0204,0.00687083,0.01430286,0.00727244
2017-10-01,Durbl_excess,0.0122,0.00518042,0.01433996,0.00518438
2017-10-01,Enrgy_excess,0.0038,0.00622583,0.01083135,0.00622814
2017-10-01,HiTec_excess,0.068,0.0070525,0.01716985,0.00705443
2017-10-01,Hlth_excess,-0.0234,0.00660667,0.01821714,0.00726455
2017-10-01,Manuf_excess,0.0267,0.00707958,0.0165976,0.00708344
2017-10-01,NoDur_excess,-0.0001,0.00629958,0.01285609,0.00713772
2017-10-01,Other_excess,0.0213,0.00460125,0.01941425,0.00611967
2017-10-01,Shops_excess,0.026,0.00679458,0.01595869,0.00679724
2017-10-01,Telcm_excess,-0.0567,0.00469667,0.01793088,0.00497434
2017-10-01,Utils_excess,0.0293,0.00661167,0.01363466,0.00742888
2017-11-01,Durbl_excess,-0.0057,0.00538917,0.01295152,0.00539114
2017-11-01,Enrgy_excess,0.0291,0.00634333,0.01014161,0.00634437
2017-11-01,HiTec_excess,0.0098,0.00769833,0.01457428,0.00770037
2017-11-01,Hlth_excess,0.024,0.00652292,0.01571979,0.00713585
2017-11-01,Manuf_excess,0.0339,0.00745167,0.01525241,0.0074539
2017-11-01,NoDur_excess,0.0399,0.00644792,0.01145778,0.0068
2017-11-01,Other_excess,0.0384,0.00482417,0.01754246,0.00578007
2017-11-01,Shops_excess,0.0769,0.0070025,0.01452675,0.00700448
2017-11-01,Telcm_excess,0.0393,0.00435792,0.01332408,0.00456352
2017-11-01,Utils_excess,0.0234,0.00671417,0.01231162,0.00693121
2017-12-01,Durbl_excess,-0.0081,0.00544083,0.01291458,0.0054419
2017-12-01,Enrgy_excess,0.0491,0.00662583,0.01072003,0.00662613
2017-12-01,HiTec_excess,-0.0027,0.00769542,0.01552045,0.00769705
2017-12-01,Hlth_excess,-0.0025,0.00652375,0.01665386,0.00716513
2017-12-01,Manuf_excess,0.0219,0.00743333,0.01610222,0.00743506
2017-12-01,NoDur_excess,0.0192,0.00636125,0.01231413,0.00666726
2017-12-01,Other_excess,0.0127,0.00487833,0.01864836,0.005756
2017-12-01,Shops_excess,0.0245,0.00711792,0.01620838,0.00712001
2017-12-01,Telcm_excess,0.044,0.00409292,0.01517498,0.00431189
2017-12-01,Utils_excess,-0.0507,0.00652875,0.01318513,0.00674249
2018-01-01,Durbl_excess,0.0264,0.00527583,0.01117506,0.00527741
2018-01-01,Enrgy_excess,0.0266,0.00691125,0.01099097,0.00691267
2018-01-01,HiTec_excess,0.0763,0.00788,0.0112152,0.00788106
2018-01-01,Hlth_excess,0.0628,0.00638667,0.01508516,0.00704779
2018-01-01,Manuf_excess,0.0398,0.00755625,0.01514512,0.00755868
2018-01-01,NoDur_excess,0.0182,0.00630417,0.01177981,0.00677056
2018-01-01,Other_excess,0.058,0.004735,0.01759413,0.00572301
2018-01-01,Shops_excess,0.0927,0.00724625,0.0151232,0.00724853
2018-01-01,Telcm_excess,0.0304,0.00412292,0.01278389,0.00430582
2018-01-01,Utils_excess,-0.0292,0.00600375,0.01113625,0.0062217
2018-02-01,Durbl_excess,-0.0615,0.00538333,0.0087579,0.00538291
2018-02-01,Enrgy_excess,-0.1089,0.00727583,0.01007518,0.00727633
2018-02-01,HiTec_excess,-0.0012,0.00799708,0.00840184,0.00799574
2018-02-01,Hlth_excess,-0.036,0.00643042,0.01355727,0.006477
2018-02-01,Manuf_excess,-0.0414,0.00771125,0.01347275,0.00771245
2018-02-01,NoDur_excess,-0.0633,0.00651167,0.01038264,0.00676775
2018-02-01,Other_excess,-0.0343,0.00507625,0.0155345,0.00583589
2018-02-01,Shops_excess,-0.0459,0.00761292,0.01416078,0.00761379
2018-02-01,Telcm_excess,-0.0716,0.00405542,0.00889215,0.00391654
2018-02-01,Utils_excess,-0.0465,0.0060825,0.00904427,0.0064759
2018-03-01,Durbl_excess,-0.0569,0.00463125,0.00959815,0.00462817
2018-03-01,Enrgy_excess,0.0295,0.00655542,0.00975281,0.00655328
2018-03-01,HiTec_excess,-0.0325,0.0075775,0.01527894,0.00757556
2018-03-01,Hlth_excess,-0.0251,0.00606625,0.01481314,0.00585495
2018-03-01,Manuf_excess,-0.0236,0.00725958,0.01431966,0.00725817
2018-03-01,NoDur_excess,-0.012,0.0060575,0.01034445,0.00574992
2018-03-01,Other_excess,-0.0277,0.00460792,0.01634772,0.00442216
2018-03-01,Shops_excess,-0.027,0.00700542,0.01496725,0.00700478
2018-03-01,Telcm_excess,-0.0265,0.00367292,0.01320826,0.0034911
2018-03-01,Utils_excess,0.0305,0.005795,0.01038249,0.00572487
2018-04-01,Durbl_excess,-0.0044,0.00415292,0.00969977,0.0041532
2018-04-01,Enrgy_excess,0.0979,0.00649458,0.01000319,0.00649361
2018-04-01,HiTec_excess,-0.003,0.00740375,0.01568578,0.00740446
2018-04-01,Hlth_excess,-0.0019,0.00582875,0.01486194,0.00643351
2018-04-01,Manuf_excess,-0.0356,0.00697708,0.01403634,0.00697754
2018-04-01,NoDur_excess,-0.0409,0.00577875,0.00996614,0.00591798
2018-04-01,Other_excess,0.0045,0.00426292,0.01585882,0.00467933
2018-04-01,Shops_excess,0.0364,0.00662625,0.01477886,0.00662789
2018-04-01,Telcm_excess,-0.0245,0.00315833,0.01374045,0.00337336
2018-04-01,Utils_excess,0.0264,0.00565917,0.00996089,0.00566305
2018-05-01,Durbl_excess,0.0297,0.0040775,0.00910605,0.0040767
2018-05-01,Enrgy_excess,0.0325,0.00676458,0.01082056,0.0067643
2018-05-01,HiTec_excess,0.0666,0.00719333,0.0148906,0.007193
2018-05-01,Hlth_excess,0.0224,0.00575917,0.01371724,0.00589369
2018-05-01,Manuf_excess,0.0236,0.00679583,0.0126062,0.00679611
2018-05-01,NoDur_excess,-0.0072,0.00576125,0.00892214,0.0057781
2018-05-01,Other_excess,0.0131,0.00421583,0.0143259,0.00463009
2018-05-01,Shops_excess,0.0071,0.00682208,0.01430093,0.00682289
2018-05-01,Telcm_excess,-0.0145,0.00320792,0.01260669,0.00323141
2018-05-01,Utils_excess,0.0013,0.00589083,0.00976393,0.00609563
2018-06-01,Durbl_excess,0.0047,0.00396167,0.00878926,0.00396302
2018-06-01,Enrgy_excess,0.0036,0.00709458,0.01104638,0.00709523
2018-06-01,HiTec_excess,-0.0055,0.00778083,0.01352124,0.00778156
2018-06-01,Hlth_excess,0.0133,0.00597333,0.01355432,0.0065934
2018-06-01,Manuf_excess,-0.0112,0.00701458,0.01234871,0.00701608
2018-06-01,NoDur_excess,0.0419,0.00570208,0.00820452,0.00600141
2018-06-01,Other_excess,-0.0108,0.00441542,0.01417281,0.00526985
2018-06-01,Shops_excess,0.0279,0.00678,0.01385697,0.00678207
2018-06-01,Telcm_excess,0.0637,0.00324,0.01069924,0.00338282
2018-06-01,Utils_excess,0.0243,0.00595833,0.00891302,0.00628075
2018-07-01,Durbl_excess,-0.0132,0.00395167,0.00856163,0.00395075
2018-07-01,Enrgy_excess,0.0095,0.00717833,0.01066017,0.00717783
2018-07-01,HiTec_excess,0.0239,0.00741083,0.01214527,0.0074109
2018-07-01,Hlth_excess,0.0574,0.0057875,0.01288615,0.00614446
2018-07-01,Manuf_excess,0.0506,0.00701583,0.01156413,0.00701574
2018-07-01,NoDur_excess,0.0271,0.00572125,0.00830118,0.00567194
2018-07-01,Other_excess,0.0358,0.00425792,0.01299739,0.00463449
2018-07-01,Shops_excess,0.0292,0.00669417,0.01348884,0.00669538
2018-07-01,Telcm_excess,0.0257,0.00340042,0.01066234,0.00348601
2018-07-01,Utils_excess,0.0152,0.00595167,0.00847671,0.00590373
2018-08-01,Durbl_excess,-0.007,0.00395667,0.00690483,0.0039561
2018-08-01,Enrgy_excess,-0.03,0.007505,0.00978371,0.00750673
2018-08-01,HiTec_excess,0.0699,0.00750542,0.00835585,0.00750559
2018-08-01,Hlth_excess,0.0434,0.00605417,0.01166395,0.00634793
2018-08-01,Manuf_excess,-0.0053,0.00748333,0.01072999,0.0074847
2018-08-01,NoDur_excess,-0.0132,0.00602333,0.00771331,0.00616641
2018-08-01,Other_excess,0.0224,0.00449583,0.01130006,0.00511165
2018-08-01,Shops_excess,0.0783,0.00695417,0.0121532,0.00695525
2018-08-01,Telcm_excess,0.0273,0.003365,0.00718146,0.00336126
2018-08-01,Utils_excess,0.0077,0.00625708,0.0072217,0.00640092
2018-09-01,Durbl_excess,-0.0384,0.00473542,0.00648015,0.00473375
2018-09-01,Enrgy_excess,0.0322,0.00783083,0.00938633,0.00783066
2018-09-01,HiTec_excess,-0.002,0.00855125,0.00803762,0.00855088
2018-09-01,Hlth_excess,0.0193,0.00676833,0.0124206,0.0072187
2018-09-01,Manuf_excess,0.011,0.00807542,0.01056719,0.00807527
2018-09-01,NoDur_excess,0.0056,0.00653208,0.00743659,0.00641487
2018-09-01,Other_excess,-0.0165,0.0055,0.01212966,0.00581563
2018-09-01,Shops_excess,0.004,0.00789,0.01343897,0.00789115
2018-09-01,Telcm_excess,0.0164,0.00401167,0.00662477,0.00400852
2018-09-01,Utils_excess,-0.0072,0.00622542,0.0069835,0.00609803
2018-10-01,Durbl_excess,-0.0318,0.00456125,0.00554575,0.00455861
2018-10-01,Enrgy_excess,-0.1192,0.00744458,0.00975768,0.00744742
2018-10-01,HiTec_excess,-0.0901,0.00793083,0.00944606,0.00793077
2018-10-01,Hlth_excess,-0.0898,0.00636417,0.01125829,0.00644841
2018-10-01,Manuf_excess,-0.0998,0.00811292,0.01059594,0.0081138
2018-10-01,NoDur_excess,-0.0041,0.00652208,0.00747893,0.00648574
2018-10-01,Other_excess,-0.0695,0.00532542,0.0105941,0.00585688
2018-10-01,Shops_excess,-0.0899,0.00786417,0.01219964,0.00786429
2018-10-01,Telcm_excess,-0.006,0.00367125,0.00713901,0.003492
2018-10-01,Utils_excess,-0.0025,0.00587417,0.00712553,0.00627612
2018-11-01,Durbl_excess,0.0506,0.00399917,0.00735387,0.00399416
2018-11-01,Enrgy_excess,-0.0238,0.00691292,0.01017958,0.00691072
2018-11-01,HiTec_excess,-0.0176,0.00731,0.01658584,0.00730763
2018-11-01,Hlth_excess,0.0623,0.00584375,0.01175694,0.00549622
2018-11-01,Manuf_excess,0.045,0.00724083,0.01153833,0.00723799
2018-11-01,NoDur_excess,0.0031,0.00606042,0.00817444,0.00546804
2018-11-01,Other_excess,0.0266,0.00470167,0.0112661,0.00397079
2018-11-01,Shops_excess,0.0246,0.0070575,0.01233316,0.00705608
2018-11-01,Telcm_excess,0.0234,0.00337875,0.01316023,0.00320765
2018-11-01,Utils_excess,0.0308,0.00595083,0.00932538,0.00561607
2018-12-01,Durbl_excess,-0.1177,0.00400458,0.00703835,0.00400064
2018-12-01,Enrgy_excess,-0.1325,0.00680125,0.00875225,0.00679838
2018-12-01,HiTec_excess,-0.0841,0.00676375,0.01159402,0.00676248
2018-12-01,Hlth_excess,-0.0843,0.00585833,0.0118948,0.00632625
2018-12-01,Manuf_excess,-0.0889,0.00729458,0.01028055,0.00729212
2018-12-01,NoDur_excess,-0.115,0.00581917,0.00697027,0.00516142
2018-12-01,Other_excess,-0.1101,0.00457333,0.01027795,0.00389532
2018-12-01,Shops_excess,-0.092,0.00677875,0.01179974,0.00677945
2018-12-01,Telcm_excess,-0.0889,0.00333667,0.01080402,0.00335795
2018-12-01,Utils_excess,-0.0496,0.00603667,0.00766184,0.00504883
2019-01-01,Durbl_excess,0.1082,0.00337417,0.0086997,0.00337162
2019-01-01,Enrgy_excess,0.1013,0.00631667,0.00736279,0.00631394
2019-01-01,HiTec_excess,0.0909,0.00579792,0.01577857,0.00579819
2019-01-01,Hlth_excess,0.051,0.00531708,0.01295501,0.00579916
2019-01-01,Manuf_excess,0.0945,0.00684042,0.01087971,0.00683821
2019-01-01,NoDur_excess,0.0708,0.00534208,0.00624423,0.00470289
2019-01-01,Other_excess,0.0953,0.00398917,0.01049066,0.00318307
2019-01-01,Shops_excess,0.0811,0.00602708,0.01246579,0.00602785
2019-01-01,Telcm_excess,0.0524,0.0023825,0.01491808,0.00265538
2019-01-01,Utils_excess,0.0517,0.00572667,0.00746003,0.00502638
2019-02-01,Durbl_excess,0.0356,0.00363542,0.00675009,0.00363584
2019-02-01,Enrgy_excess,0.0229,0.00696042,0.00743689,0.00696117
2019-02-01,HiTec_excess,0.0548,0.00556333,0.00483714,0.00556406
2019-02-01,Hlth_excess,0.0312,0.0055325,0.01050349,0.00606308
2019-02-01,Manuf_excess,0.0502,0.00722417,0.00844438,0.00722486
2019-02-01,NoDur_excess,0.0116,0.00579625,0.00565566,0.00596799
2019-02-01,Other_excess,0.029,0.00436042,0.00799678,0.00473588
2019-02-01,Shops_excess,0.0062,0.00628875,0.0102852,0.00629024
2019-02-01,Telcm_excess,0.0286,0.002235,0.00593087,0.00244379
2019-02-01,Utils_excess,0.0337,0.00621708,0.00533897,0.00643462
2019-03-01,Durbl_excess,-0.0519,0.00398583,0.00703895,0.00398522
2019-03-01,Enrgy_excess,0.0183,0.00720625,0.00833477,0.00720585
2019-03-01,HiTec_excess,0.0357,0.00628833,0.00550552,0.0062882
2019-03-01,Hlth_excess,0.0032,0.00567,0.0106646,0.00603928
2019-03-01,Manuf_excess,-0.0107,0.00753667,0.00928896,0.00753703
2019-03-01,NoDur_excess,0.0348,0.00602542,0.00612854,0.00603815
2019-03-01,Other_excess,-0.0155,0.00449542,0.00820314,0.00492969
2019-03-01,Shops_excess,0.032,0.006385,0.00987102,0.00638597
2019-03-01,Telcm_excess,0.0041,0.00248917,0.00510854,0.00257604
2019-03-01,Utils_excess,0.0314,0.00652333,0.00647538,0.00673789
2019-04-01,Durbl_excess,0.032,0.00380292,0.00557001,0.00380479
2019-04-01,Enrgy_excess,0.0001,0.00666375,0.00843267,0.00666506
2019-04-01,HiTec_excess,0.056,0.00610208,0.00684272,0.00610345
2019-04-01,Hlth_excess,-0.0337,0.00559667,0.0114848,0.00655693
2019-04-01,Manuf_excess,0.0383,0.0073075,0.00943133,0.00730952
2019-04-01,NoDur_excess,0.0292,0.00627292,0.00742824,0.00669926
2019-04-01,Other_excess,0.0646,0.00434792,0.00913471,0.00521315
2019-04-01,Shops_excess,0.0441,0.00642375,0.01126365,0.00642664
2019-04-01,Telcm_excess,0.0577,0.0025525,0.00628285,0.00279067
2019-04-01,Utils_excess,0.0079,0.00674042,0.00831871,0.0072286
2019-05-01,Durbl_excess,-0.1245,0.00355958,0.00453356,0.00355843
2019-05-01,Enrgy_excess,-0.1209,0.0060225,0.0072613,0.00602267
2019-05-01,HiTec_excess,-0.0875,0.00625667,0.00587291,0.00625649
2019-05-01,Hlth_excess,-0.0361,0.00570208,0.01040106,0.0059555
2019-05-01,Manuf_excess,-0.0938,0.00708875,0.00919207,0.00708943
2019-05-01,NoDur_excess,-0.0583,0.00624708,0.00769848,0.00641303
2019-05-01,Other_excess,-0.0633,0.00435292,0.010146,0.00503924
2019-05-01,Shops_excess,-0.0626,0.00660708,0.01171847,0.00660822
2019-05-01,Telcm_excess,-0.0321,0.00248542,0.0054111,0.00253496
2019-05-01,Utils_excess,-0.0176,0.0064825,0.00807684,0.00695505
2019-06-01,Durbl_excess,0.1294,0.00324125,0.00574239,0.00324142
2019-06-01,Enrgy_excess,0.0865,0.00566208,0.00693576,0.00566188
2019-06-01,HiTec_excess,0.0783,0.00594083,0.0136989,0.00594284
2019-06-01,Hlth_excess,0.0664,0.00565042,0.01285944,0.00647256
2019-06-01,Manuf_excess,0.0902,0.00684958,0.01105344,0.0068506
2019-06-01,NoDur_excess,0.0473,0.00596125,0.00774087,0.00598927
2019-06-01,Other_excess,0.0641,0.00426542,0.01322324,0.00490597
2019-06-01,Shops_excess,0.0699,0.00648458,0.01383336,0.0064875
2019-06-01,Telcm_excess,0.0497,0.00233833,0.01366899,0.00272546
2019-06-01,Utils_excess,0.0346,0.00614292,0.01005974,0.00624219
2019-07-01,Durbl_excess,0.0064,0.00375833,0.00487399,0.00375895
2019-07-01,Enrgy_excess,-0.0283,0.00610083,0.00520294,0.00610284
2019-07-01,HiTec_excess,0.0344,0.00580208,0.00346959,0.00580418
2019-07-01,Hlth_excess,-0.0235,0.00575917,0.01129345,0.00651746
2019-07-01,Manuf_excess,0.0078,0.00705417,0.00839885,0.00705623
2019-07-01,NoDur_excess,0.0141,0.00616417,0.00720174,0.00652686
2019-07-01,Other_excess,0.0158,0.00442208,0.01033535,0.00542461
2019-07-01,Shops_excess,0.0083,0.00645625,0.01221981,0.00645868
2019-07-01,Telcm_excess,0.0186,0.00231708,0.00492224,0.00260775
2019-07-01,Utils_excess,-0.012,0.00649083,0.00741426,0.00697818
2019-08-01,Durbl_excess,-0.0484,0.00405208,0.00519845,0.00405156
2019-08-01,Enrgy_excess,-0.0867,0.00593042,0.00444167,0.00593087
2019-08-01,HiTec_excess,-0.0275,0.00603333,0.0053131,0.00603483
2019-08-01,Hlth_excess,-0.008,0.00586042,0.01069986,0.00636974
2019-08-01,Manuf_excess,-0.0184,0.00715083,0.00894586,0.00715209
2019-08-01,NoDur_excess,-0.0158,0.00634042,0.00778671,0.0064937
2019-08-01,Other_excess,-0.0479,0.00475125,0.01149786,0.00560243
2019-08-01,Shops_excess,-0.0004,0.006715,0.01268403,0.00671694
2019-08-01,Telcm_excess,0.0013,0.00248208,0.00607581,0.00269372
2019-08-01,Utils_excess,0.0329,0.00648083,0.00734936,0.00678308
2019-09-01,Durbl_excess,0.036,0.00384167,0.005597,0.00384373
2019-09-01,Enrgy_excess,0.0351,0.00550542,0.00263723,0.00550643
2019-09-01,HiTec_excess,0.0111,0.0057075,0.00941051,0.00571178
2019-09-01,Hlth_excess,-0.0116,0.00568667,0.01317215,0.00695114
2019-09-01,Manuf_excess,0.0366,0.00711208,0.0107845,0.00711465
2019-09-01,NoDur_excess,0.017,0.00648208,0.00814225,0.0066299
2019-09-01,Other_excess,0.0173,0.00477792,0.01340685,0.00562219
2019-09-01,Shops_excess,0.0065,0.00697792,0.01536605,0.00698213
2019-09-01,Telcm_excess,0.0108,0.0028475,0.01086581,0.00335057
2019-09-01,Utils_excess,0.0376,0.00661,0.01021446,0.00675648
2019-10-01,Durbl_excess,0.0687,0.00435667,0.00602487,0.00435456
2019-10-01,Enrgy_excess,-0.0223,0.00583292,0.00353042,0.00583201
2019-10-01,HiTec_excess,0.0313,0.00577417,0.00874461,0.00577549
2019-10-01,Hlth_excess,0.0451,0.00594917,0.01160103,0.00626776
2019-10-01,Manuf_excess,-0.0009,0.00741208,0.01127127,0.00741265
2019-10-01,NoDur_excess,-0.0007,0.00685708,0.00806313,0.00674681
2019-10-01,Other_excess,0.0294,0.00505583,0.0130292,0.00570185
2019-10-01,Shops_excess,0.0052,0.00696833,0.01475445,0.00696982
2019-10-01,Telcm_excess,0.0204,0.002715,0.01035253,0.00292715
2019-10-01,Utils_excess,-0.0154,0.00696125,0.01081308,0.00729547
2019-11-01,Durbl_excess,0.0279,0.0044675,0.00769747,0.0044673
2019-11-01,Enrgy_excess,0.01,0.00582167,0.00138755,0.00582081
2019-11-01,HiTec_excess,0.0515,0.00579542,0.00659789,0.00579732
2019-11-01,Hlth_excess,0.0536,0.00570625,0.01218277,0.00626451
2019-11-01,Manuf_excess,0.0314,0.00718667,0.00982733,0.00718779
2019-11-01,NoDur_excess,0.0215,0.00659542,0.00783657,0.00666653
2019-11-01,Other_excess,0.0493,0.00471833,0.01278579,0.00555902
2019-11-01,Shops_excess,0.0199,0.0068725,0.01366161,0.0068745
2019-11-01,Telcm_excess,0.0235,0.00247042,0.00843397,0.00275459
2019-11-01,Utils_excess,-0.0226,0.00682333,0.00895299,0.00718796
2019-12-01,Durbl_excess,0.0526,0.00469042,0.00722101,0.00468965
2019-12-01,Enrgy_excess,0.061,0.00571958,0.00140198,0.00571936
2019-12-01,HiTec_excess,0.037,0.00549375,0.00568243,0.00549569
2019-12-01,Hlth_excess,0.0331,0.00588125,0.01271254,0.00651225
2019-12-01,Manuf_excess,0.012,0.00737333,0.00966503,0.00737448
2019-12-01,NoDur_excess,0.0334,0.00674583,0.00811772,0.0067936
2019-12-01,Other_excess,0.0222,0.0050425,0.01317469,0.00594622
2019-12-01,Shops_excess,0.0121,0.0067975,0.0130369,0.00679924
2019-12-01,Telcm_excess,0.009,0.00239125,0.00663993,0.00258967
2019-12-01,Utils_excess,0.0398,0.00705083,0.00761051,0.00720638
2020-01-01,Durbl_excess,0.0602,0.00481333,0.00752225,0.00373077
2020-01-01,Enrgy_excess,-0.12,0.00596583,0.00272524,0.00596589
2020-01-01,HiTec_excess,0.0324,0.00480167,0.0039569,0.00562679
2020-01-01,Hlth_excess,-0.0212,0.00627167,0.01253968,0.00672946
2020-01-01,Manuf_excess,-0.0287,0.00701333,0.00877588,0.00728017
2020-01-01,NoDur_excess,-0.0056,0.00701333,0.00863543,0.00701359
2020-01-01,Other_excess,-0.0147,0.005095,0.01258148,0.00699165
2020-01-01,Shops_excess,0.0084,0.00658458,0.01205417,0.00755897
2020-01-01,Telcm_excess,-0.0225,0.00225833,0.00439188,0.00256289
2020-01-01,Utils_excess,0.047,0.00733375,0.00828623,0.00762753
2020-02-01,Durbl_excess,-0.0737,0.00513667,0.01005119,0.00866625
2020-02-01,Enrgy_excess,-0.1555,0.00542958,0.0,0.00543016
2020-02-01,HiTec_excess,-0.0711,0.00517083,0.0075323,0.00860339
