date,model,cum_r2_os,r2_change,abs_change
1976-10-01,random_forest,0.005916099822316656,-0.0007102320728564985,0.0007102320728564985
1976-03-01,elastic_net_restricted,-0.009990915410353008,-0.0007026555638603004,0.0007026555638603004
1976-01-01,elastic_net_restricted,-0.009544417257809867,0.0006882581385239117,0.0006882581385239117
1971-08-01,random_forest,-0.005181470293170931,-0.0006855774647384289,0.0006855774647384289
1972-02-01,elastic_net_restricted,-0.011454553971246862,0.0006841871911487211,0.0006841871911487211
1972-06-01,ols_restricted,-0.007617281849993907,-0.0006754850890820846,0.0006754850890820846
1977-01-01,elastic_net_restricted,-0.009287665785163213,-0.0006742360586363908,0.0006742360586363908
1972-05-01,ols4_restricted,0.003678340613963771,-0.000659753742982749,0.000659753742982749
1972-07-01,ols_restricted,-0.008272667506027908,-0.0006553856560340011,0.0006553856560340011
1976-05-01,ols_restricted,-0.012363205190016246,0.000646934386574061,0.000646934386574061
1975-04-01,random_forest,0.004604547083097677,0.0006465448230010828,0.0006465448230010828
1971-12-01,ols_restricted,-0.007037002028748874,0.0006409607355278395,0.0006409607355278395
1975-03-01,ols_restricted,-0.012456453034747128,-0.0006349313682036291,0.0006349313682036291
1972-10-01,elastic_net_restricted,-0.014284827661269728,-0.0006313389598974657,0.0006313389598974657
1972-05-01,elastic_net_restricted,-0.011515257219126796,-0.0006209068711495961,0.0006209068711495961
1977-08-01,random_forest,0.00722157934539378,-0.0006198127451203517,0.0006198127451203517
1976-06-01,random_forest,0.006623529170653164,-0.0006158750724473477,0.0006158750724473477
1977-03-01,elastic_net_restricted,-0.007918986888196533,0.0006087970632796535,0.0006087970632796535
1972-04-01,random_forest,-0.0041196344552758115,0.0005886298366734374,0.0005886298366734374
1976-05-01,random_forest,0.007239404243100512,-0.0005841195899172636,0.0005841195899172636
1972-03-01,ols_restricted,-0.006301932697548962,0.0005830527478933867,0.0005830527478933867
1971-11-01,ols4_restricted,0.010130175194174562,0.0005655993436835087,0.0005655993436835087
1977-01-01,ols4_restricted,0.013257801787319423,0.0005619775780598014,0.0005619775780598014
1976-01-01,ols_restricted,-0.012860701704749289,0.0005596822264264164,0.0005596822264264164
1977-05-01,ols_restricted,-0.010079598830782677,0.0005593840346272971,0.0005593840346272971
1972-10-01,ols4_restricted,0.0020073900957533588,-0.0005570498179226502,0.0005570498179226502
1971-11-01,elastic_net_restricted,-0.012349811033532821,-0.0005475916155214932,0.0005475916155214932
1976-10-01,ols_restricted,-0.01281791409681544,0.0005435776857140376,0.0005435776857140376
1977-01-01,random_forest,0.006627736516836358,-0.0005400173486421076,0.0005400173486421076
1971-10-01,elastic_net_restricted,-0.011802219418011328,0.0005359298983863888,0.0005359298983863888
1971-04-01,elastic_net_restricted,-0.017444730256802467,-0.0005334378934584334,0.0005334378934584334
1976-10-01,ols4_restricted,0.01387583054804543,0.0005303362427109149,0.0005303362427109149
1977-05-01,elastic_net_restricted,-0.006921156250580596,0.0005192756780878381,0.0005192756780878381
1971-12-01,elastic_net_restricted,-0.011836559883551845,0.0005132511499809766,0.0005132511499809766
1972-08-01,elastic_net_restricted,-0.012644771262335597,-0.0005058413968138335,0.0005058413968138335
1972-07-01,ridge_restricted,0.00788736455266884,0.0005044901086428185,0.0005044901086428185
1971-04-01,ridge_restricted,0.005362202473506661,-0.0005033705550501312,0.0005033705550501312
1972-12-01,elastic_net_restricted,-0.013515786358457927,-0.000492075488773492,0.000492075488773492
1972-09-01,ridge_restricted,0.0071616230185660105,0.00047926590826412666,0.00047926590826412666
1977-06-01,random_forest,0.007860548033549552,0.0004788580761710846,0.0004788580761710846
1977-04-01,elastic_net_restricted,-0.007440431928668434,0.0004785549595280993,0.0004785549595280993
1971-08-01,elastic_net_restricted,-0.011364251411294468,-0.00047570820832600925,0.00047570820832600925
1975-03-01,ols4_restricted,0.021285313926161387,-0.0004710029860666154,0.0004710029860666154
1972-09-01,ols4_restricted,0.002564439913676009,0.0004682018244721478,0.0004682018244721478
1977-05-01,random_forest,0.007381689957378468,0.0004606260515508829,0.0004606260515508829
1976-05-01,elastic_net_restricted,-0.009462220700618529,0.0004405313988163455,0.0004405313988163455
1977-02-01,random_forest,0.006188208631527048,-0.0004395278853093097,0.0004395278853093097
1971-02-01,ridge_restricted,0.006935913920719061,-0.0004299253054505627,0.0004299253054505627
1977-08-01,ols_restricted,-0.010462194373070633,0.0004166257408840801,0.0004166257408840801
1977-04-01,ols_restricted,-0.010638982865409975,0.0004163054968647651,0.0004163054968647651
1976-02-01,ols_restricted,-0.012446428531585318,0.00041427317316397073,0.00041427317316397073
1971-01-01,ols_restricted,-0.003941611722041616,-0.0004102687523406482,0.0004102687523406482
1970-01-01,random_forest,0.00996678378714464,0.00040544153028118125,0.00040544153028118125
1972-01-01,ridge_restricted,0.006830876715510015,-0.0003960760720290394,0.0003960760720290394
1977-07-01,ols_restricted,-0.010878820113954713,0.00039286637218505227,0.00039286637218505227
1975-10-01,random_forest,0.006774134570283452,-0.0003851865101515478,0.0003851865101515478
