date,asset_i,asset_j,covariance
1967-05-01,Shops_excess,Manuf_excess,0.0043568077
1967-05-01,Shops_excess,Enrgy_excess,0.003223061
1967-05-01,Shops_excess,HiTec_excess,0.0045683053
1967-05-01,Shops_excess,Telcm_excess,0.0021872293
1967-05-01,Shops_excess,Shops_excess,0.004320628
1967-05-01,Shops_excess,Hlth_excess,0.0033598338
1967-05-01,Shops_excess,Utils_excess,0.0035566436
1967-05-01,Shops_excess,Other_excess,0.0041595707
1967-05-01,Hlth_excess,NoDur_excess,0.0026746586
1967-05-01,Hlth_excess,Durbl_excess,0.0042053351
1967-05-01,Hlth_excess,Manuf_excess,0.0038985341
