date,asset,model,cum_r2_os,r2_change,abs_change
1971-08-01,Manuf_excess,ols_restricted,0.023480453099458898,-0.007959655884878791,0.007959655884878791
1970-02-01,Hlth_excess,elastic_net_restricted,-0.011094442121943882,0.00795741115162052,0.00795741115162052
1971-03-01,HiTec_excess,ols4_restricted,-0.01543345634371951,-0.00795586973308171,0.00795586973308171
1972-10-01,Utils_excess,ols4_restricted,0.04097777741704156,-0.007951121154336382,0.007951121154336382
1970-05-01,Other_excess,elastic_net_restricted,0.00444964280767568,0.00794114125529699,0.00794114125529699
1971-01-01,Manuf_excess,ols4_restricted,0.02352715021799867,-0.007922077582263598,0.007922077582263598
1971-12-01,Enrgy_excess,ridge_restricted,0.0425375310153181,-0.007915357204097195,0.007915357204097195
1971-07-01,HiTec_excess,random_forest,0.012440490423813011,0.007903774241774464,0.007903774241774464
1970-01-01,Shops_excess,random_forest,-0.014686139045648305,0.007896324521528664,0.007896324521528664
1970-01-01,Telcm_excess,elastic_net_restricted,0.015595151375787597,0.007857783033887067,0.007857783033887067
1971-08-01,Manuf_excess,ols4_restricted,0.016883241807127414,-0.007825356824627816,0.007825356824627816
1975-01-01,Durbl_excess,ols_restricted,-0.012229177793694035,0.007816921569101076,0.007816921569101076
1970-03-01,Durbl_excess,ols4_restricted,0.02402448471859442,-0.007810549057447713,0.007810549057447713
1970-06-01,Durbl_excess,ols_restricted,0.04000028461393823,0.007803722802933399,0.007803722802933399
1970-01-01,Shops_excess,ridge_restricted,-0.01881037847238387,0.007800300459490428,0.007800300459490428
1970-01-01,Utils_excess,ols4_restricted,0.10141937508057164,0.0077906317182108165,0.0077906317182108165
1970-04-01,Other_excess,random_forest,0.01654929821514628,0.007781078098531791,0.007781078098531791
1971-05-01,Telcm_excess,random_forest,-0.0020558885730357357,0.00778084178661631,0.00778084178661631
1970-12-01,NoDur_excess,ols_restricted,-0.03133338826343679,-0.007773092866057318,0.007773092866057318
1975-01-01,Manuf_excess,elastic_net_restricted,0.012720766545349371,0.007767003844911469,0.007767003844911469
1970-04-01,Durbl_excess,ridge_restricted,0.044768263700739164,0.007761028729157515,0.007761028729157515
1970-07-01,NoDur_excess,ols_restricted,-0.011912832639122017,-0.007745618329125792,0.007745618329125792
1970-03-01,Durbl_excess,elastic_net_restricted,0.01670403933524045,-0.0077417639653811765,0.0077417639653811765
1970-12-01,Durbl_excess,elastic_net_restricted,-0.0002602757399019495,-0.007719158291837669,0.007719158291837669
1972-12-01,Utils_excess,ols_restricted,-0.04194557897159079,-0.0076846569296793454,0.0076846569296793454
1970-03-01,HiTec_excess,ols_restricted,-0.05420621640667078,0.007683171988357662,0.007683171988357662
1970-12-01,Durbl_excess,ols_restricted,-0.003176427264962589,-0.007676395705242589,0.007676395705242589
1970-12-01,Durbl_excess,random_forest,-0.003247576285535292,-0.00766186768232846,0.00766186768232846
1971-12-01,Hlth_excess,ols_restricted,-0.028238163722054566,0.007640487231923787,0.007640487231923787
1970-03-01,Durbl_excess,ols_restricted,0.002415367090224607,-0.007607503331715781,0.007607503331715781
1970-09-01,Shops_excess,random_forest,-0.013719331957763536,-0.0076054916030992015,0.0076054916030992015
1975-01-01,Telcm_excess,ols4_restricted,0.03148815950785744,-0.007592378364577157,0.007592378364577157
1971-03-01,HiTec_excess,ols_restricted,-0.03085118615640381,-0.007584405482705003,0.007584405482705003
1970-11-01,Telcm_excess,elastic_net_restricted,0.023944350573358086,-0.007579192778799038,0.007579192778799038
1970-04-01,NoDur_excess,ols4_restricted,-0.023480803892189428,0.007523759845936562,0.007523759845936562
1970-07-01,NoDur_excess,ols4_restricted,-0.018867278448700064,-0.007508803171853096,0.007508803171853096
1970-11-01,Telcm_excess,random_forest,-0.00045814239498920273,-0.007472396128954895,0.007472396128954895
1971-12-01,Hlth_excess,elastic_net_restricted,-0.04208827517347946,0.007468257837108139,0.007468257837108139
1971-01-01,Hlth_excess,random_forest,-0.02000185741871041,-0.00746296518581846,0.00746296518581846
1970-05-01,Other_excess,ols4_restricted,0.012906370936028089,0.007450470713287305,0.007450470713287305
1970-09-01,Shops_excess,ols_restricted,-0.014900533707070895,-0.00744605785278285,0.00744605785278285
1970-06-01,Durbl_excess,ols4_restricted,0.05384807209344067,0.007437852759760055,0.007437852759760055
1975-01-01,Shops_excess,elastic_net_restricted,-0.010915370901365407,-0.0074237588730543536,0.0074237588730543536
1971-12-01,Telcm_excess,ols_restricted,0.02665491521046104,-0.007402522428988423,0.007402522428988423
1970-12-01,Utils_excess,ols_restricted,-0.0550731881988511,-0.0073967304097164455,0.0073967304097164455
1971-07-01,Manuf_excess,ols4_restricted,0.02470859863175523,0.007369576736159789,0.007369576736159789
1976-01-01,Telcm_excess,elastic_net_restricted,0.011343541212018748,0.007369224666207264,0.007369224666207264
1970-06-01,Telcm_excess,ols_restricted,0.060640517516583725,0.007351563372796743,0.007351563372796743
1971-04-01,Utils_excess,random_forest,-0.04518249226642168,0.007345195824447703,0.007345195824447703
1970-07-01,Manuf_excess,elastic_net_restricted,0.06367607593611546,-0.007329949475039621,0.007329949475039621
