date,asset,realized,historical_mean,ridge_restricted,ols4_restricted,random_forest,elastic_net_restricted,ols_restricted
2018-10-01,Durbl_excess,-0.0318,0.0077356,0.00464976,7.583e-05,0.00272176,0.00143962,0.00258463
2018-10-01,Enrgy_excess,-0.1192,0.00751117,0.00704141,0.00458095,0.00372096,0.010095,0.01221599
2018-10-01,HiTec_excess,-0.0901,0.00840827,0.00808345,0.00568222,0.00487281,0.00969727,0.01232938
2018-10-01,Hlth_excess,-0.0898,0.00808401,0.00816932,0.00602201,0.00734157,0.01429421,0.01613461
2018-10-01,Manuf_excess,-0.0998,0.00743424,0.00693119,0.00493406,0.00461708,0.00925221,0.01203719
2018-10-01,NoDur_excess,-0.0041,0.00688156,0.00771437,0.00275869,0.00404551,0.0101467,0.01179691
2018-10-01,Other_excess,-0.0695,0.00634923,0.00519474,0.00202919,0.00306583,0.00683205,0.00922881
2018-10-01,Shops_excess,-0.0899,0.00754587,0.00857375,0.00412783,0.00766192,0.01512064,0.01677022
2018-10-01,Telcm_excess,-0.006,0.00575568,0.00574729,0.0030598,0.00671576,0.00389159,0.0056244
2018-10-01,Utils_excess,-0.0025,0.0060228,0.00595907,0.00459627,0.00650468,0.01012988,0.01328091
2018-11-01,Durbl_excess,0.0506,0.00769973,0.0035344,0.00098831,-0.0019169,0.0,0.0
2018-11-01,Enrgy_excess,-0.0238,0.00739619,0.0061105,0.00455565,0.00694938,0.00482938,0.00335322
2018-11-01,HiTec_excess,-0.0176,0.00831887,0.00738667,0.00575682,0.01005525,0.0,0.0
2018-11-01,Hlth_excess,0.0623,0.00799519,0.00729701,0.00597803,0.0078903,0.00419261,0.00263271
2018-11-01,Manuf_excess,0.045,0.00733693,0.00575677,0.00494137,0.00613727,0.00143949,0.00017784
2018-11-01,NoDur_excess,0.0031,0.0068716,0.00274812,0.00324876,0.00532648,0.0,0.0
2018-11-01,Other_excess,0.0266,0.0062804,0.0036468,0.00235107,0.00048168,0.0,0.0
2018-11-01,Shops_excess,0.0246,0.00745744,0.00533655,0.00425889,0.006655,0.0,0.0
2018-11-01,Telcm_excess,0.0234,0.00574501,0.00573612,0.00337011,0.00647023,0.0,0.0
2018-11-01,Utils_excess,0.0308,0.00601506,0.00469348,0.00476694,0.00479009,0.0,0.0
2018-12-01,Durbl_excess,-0.1177,0.00773862,0.0067714,0.00021341,0.00061487,0.00269904,0.00233116
2018-12-01,Enrgy_excess,-0.1325,0.00736791,0.00726392,0.00413342,0.00694322,0.00814966,0.00799147
2018-12-01,HiTec_excess,-0.0841,0.00829538,0.00817341,0.0054842,0.00860803,0.0080533,0.00812179
2018-12-01,Hlth_excess,-0.0843,0.00804442,0.00818583,0.00619846,0.00902836,0.0105252,0.01048244
2018-12-01,Manuf_excess,-0.0889,0.00737108,0.00816651,0.00496015,0.00074927,0.00983217,0.0100381
2018-12-01,NoDur_excess,-0.115,0.00686818,0.00580665,0.00262063,0.00426885,0.00449736,0.00419352
2018-12-01,Other_excess,-0.1101,0.00629882,0.00626974,0.00190771,0.00618007,0.00629361,0.00625961
2018-12-01,Shops_excess,-0.092,0.00747298,0.0072454,0.0038204,0.00423328,0.00624792,0.00598229
2018-12-01,Telcm_excess,-0.0889,0.00576102,0.0057615,0.00303177,0.01131238,0.00645409,0.00642766
2018-12-01,Utils_excess,-0.0496,0.00603753,0.00528661,0.00494873,0.00574491,0.00242533,0.00298398
2019-01-01,Durbl_excess,0.1082,0.007625,0.00816002,0.00042498,0.00168864,0.00922013,0.00924458
2019-01-01,Enrgy_excess,0.1013,0.00724121,0.00755478,0.0040034,0.00099893,0.01032433,0.01209481
2019-01-01,HiTec_excess,0.0909,0.00821168,0.00845347,0.0058121,0.00949394,0.01172502,0.01312239
2019-01-01,Hlth_excess,0.051,0.00796078,0.0085405,0.00640739,0.00912894,0.0161279,0.01778158
2019-01-01,Manuf_excess,0.0945,0.00728388,0.00885064,0.00521959,0.00660754,0.01358985,0.01512604
2019-01-01,NoDur_excess,0.0708,0.00675779,0.00849586,0.00214559,0.00628777,0.01135357,0.01248984
2019-01-01,Other_excess,0.0953,0.00619339,0.00679676,0.00181229,0.00353022,0.00988653,0.01131811
2019-01-01,Shops_excess,0.0811,0.00738288,0.00880957,0.00365009,0.00755872,0.01511541,0.01608873
2019-01-01,Telcm_excess,0.0524,0.00567527,0.00567579,0.00271415,0.00767425,0.00863187,0.01009183
2019-01-01,Utils_excess,0.0517,0.00598714,0.00637302,0.00516489,0.00530534,0.01166114,0.01486335
2019-02-01,Durbl_excess,0.0356,0.00771602,0.00690651,0.00042199,0.00386021,0.00822756,0.0092431
2019-02-01,Enrgy_excess,0.0229,0.00732633,0.00744271,0.0039617,0.01058421,0.01095335,0.012761
2019-02-01,HiTec_excess,0.0548,0.00828652,0.00821962,0.00590647,0.00967663,0.01133097,0.01414889
2019-02-01,Hlth_excess,0.0312,0.00799973,0.00835732,0.00638413,0.00759983,0.01607341,0.01793111
2019-02-01,Manuf_excess,0.0502,0.00736281,0.00814511,0.00563311,0.00795992,0.01283962,0.01590572
2019-02-01,NoDur_excess,0.0116,0.00681575,0.00914682,0.00215359,0.00629365,0.01308706,0.01503739
2019-02-01,Other_excess,0.029,0.00627403,0.00655544,0.00190122,0.00869888,0.01115834,0.01380333
2019-02-01,Shops_excess,0.0062,0.00744959,0.00909486,0.00384332,0.00825447,0.01801133,0.01997994
2019-02-01,Telcm_excess,0.0286,0.00571756,0.00571536,0.00262112,0.00686763,0.00889171,0.01134123
2019-02-01,Utils_excess,0.0337,0.00602851,0.00651427,0.00524717,0.00585885,0.01346418,0.0173758
2019-03-01,Durbl_excess,-0.0519,0.00774123,0.00434833,2.691e-05,0.00353759,0.0,0.0
2019-03-01,Enrgy_excess,0.0183,0.00734042,0.0065259,0.00387799,0.00040059,0.00665591,0.00589277
2019-03-01,HiTec_excess,0.0357,0.00832857,0.00764551,0.0059228,0.00860186,0.00448341,0.0056304
2019-03-01,Hlth_excess,0.0032,0.00802071,0.00771347,0.00639618,0.00772943,0.00895288,0.00868793
2019-03-01,Manuf_excess,-0.0107,0.00740154,0.0066986,0.00559302,0.00726103,0.00635159,0.00769879
2019-03-01,NoDur_excess,0.0348,0.00682007,0.00502766,0.0019474,0.00519376,0.00384542,0.0039924
2019-03-01,Other_excess,-0.0155,0.00629458,0.0050306,0.00174611,0.00489171,0.00360377,0.00438023
2019-03-01,Shops_excess,0.032,0.00744846,0.00678641,0.00354925,0.00655837,0.00670491,0.00699887
2019-03-01,Telcm_excess,0.0041,0.00573825,0.00573235,0.00262335,0.00696243,0.00423055,0.00508025
2019-03-01,Utils_excess,0.0314,0.00605353,0.00545942,0.00534164,0.00530061,0.00501759,0.00647404
2019-04-01,Durbl_excess,0.032,0.00768735,0.00686879,0.0,0.00476055,0.01093226,0.01243422
2019-04-01,Enrgy_excess,0.0001,0.00735032,0.00778237,0.00379228,0.00924386,0.01236899,0.01391825
2019-04-01,HiTec_excess,0.056,0.0083533,0.00816325,0.00573833,0.00884899,0.01204972,0.01498431
2019-04-01,Hlth_excess,-0.0337,0.00801635,0.00826287,0.0062599,0.00654919,0.01541856,0.01735276
2019-04-01,Manuf_excess,0.0383,0.00738519,0.00846349,0.00491695,0.00713494,0.01524824,0.01817707
2019-04-01,NoDur_excess,0.0292,0.00684535,0.00926795,0.0016335,0.00669903,0.01374951,0.01570434
2019-04-01,Other_excess,0.0646,0.00627489,0.00727189,0.00110605,0.00656043,0.0151272,0.01752759
2019-04-01,Shops_excess,0.0441,0.00747064,0.00913739,0.00309581,0.00780761,0.01974887,0.02177104
2019-04-01,Telcm_excess,0.0577,0.00573677,0.00573729,0.0024186,0.00757957,0.01163522,0.01413797
2019-04-01,Utils_excess,0.0079,0.00607642,0.0064632,0.00545886,0.00600093,0.01308842,0.0165416
2019-05-01,Durbl_excess,-0.1245,0.0077093,0.0033088,0.0,0.0028823,0.0,0.0
2019-05-01,Enrgy_excess,-0.1209,0.00734377,0.00621217,0.0035551,-0.00110365,0.00632779,0.00584054
2019-05-01,HiTec_excess,-0.0875,0.0083963,0.00753108,0.00571184,0.00924683,0.00371468,0.00494699
2019-05-01,Hlth_excess,-0.0361,0.0079787,0.00744592,0.00583707,0.00530732,0.00770872,0.00731025
2019-05-01,Manuf_excess,-0.0938,0.00741309,0.00612729,0.00470135,0.0072183,0.00554525,0.00670346
2019-05-01,NoDur_excess,-0.0583,0.00686552,0.0044387,0.00147304,0.00545699,0.00334438,0.00331256
2019-05-01,Other_excess,-0.0633,0.00632753,0.00453971,0.00109159,0.0051119,0.00311278,0.00365671
2019-05-01,Shops_excess,-0.0626,0.0075037,0.00637036,0.00294448,0.00632023,0.00620823,0.0062882
2019-05-01,Telcm_excess,-0.0321,0.00578366,0.00577658,0.00258496,0.00695436,0.00358755,0.00404438
2019-05-01,Utils_excess,-0.0176,0.00607807,0.00535619,0.00536919,0.00554058,0.00446909,0.00578171
2019-06-01,Durbl_excess,0.1294,0.00759008,0.00635382,0.0,0.0054562,0.00709225,0.0078559
2019-06-01,Enrgy_excess,0.0865,0.00722813,0.00720397,0.00324567,0.01094617,0.00969622,0.01060254
2019-06-01,HiTec_excess,0.0783,0.00830983,0.0081652,0.00548545,0.01057839,0.0109829,0.01258804
2019-06-01,Hlth_excess,0.0664,0.00793895,0.00807171,0.00592065,0.00736016,0.01306565,0.0141928
2019-06-01,Manuf_excess,0.0902,0.00732182,0.0081093,0.00414801,0.0074699,0.01312884,0.01459341
2019-06-01,NoDur_excess,0.0473,0.00680676,0.00740004,0.00108231,0.00633537,0.0096658,0.01063889
2019-06-01,Other_excess,0.0641,0.00626474,0.00677236,0.00084196,0.00941507,0.0119016,0.01318441
2019-06-01,Shops_excess,0.0699,0.00744049,0.00813239,0.00248876,0.00959339,0.01440013,0.01545546
2019-06-01,Telcm_excess,0.0497,0.0057495,0.00575017,0.00250092,0.00898398,0.00989067,0.01134065
2019-06-01,Utils_excess,0.0346,0.00605672,0.00609366,0.0054617,0.00580587,0.00944231,0.01175398
2019-07-01,Durbl_excess,0.0064,0.00769982,0.00645593,0.0,0.00502907,0.01011451,0.01256111
2019-07-01,Enrgy_excess,-0.0283,0.00729955,0.00705865,0.00340186,0.01150671,0.01068316,0.01370626
2019-07-01,HiTec_excess,0.0344,0.00837288,0.00846372,0.00598121,0.01084246,0.01477846,0.01889058
2019-07-01,Hlth_excess,-0.0235,0.00799162,0.00840828,0.0061784,0.00600371,0.01741015,0.02007476
2019-07-01,Manuf_excess,0.0078,0.00739649,0.00798382,0.00490313,0.00774156,0.01418387,0.01826525
2019-07-01,NoDur_excess,0.0141,0.00684324,0.00933453,0.00105183,0.00551635,0.01439663,0.01701881
2019-07-01,Other_excess,0.0158,0.00631685,0.0064849,0.00103328,0.00966377,0.01362093,0.01714253
2019-07-01,Shops_excess,0.0083,0.00749676,0.00913184,0.0028566,0.00786296,0.02037105,0.02308889
2019-07-01,Telcm_excess,0.0186,0.0057891,0.00578747,0.00254082,0.00770645,0.01047493,0.01334156
2019-07-01,Utils_excess,-0.012,0.00608243,0.00677228,0.00563513,0.00454587,0.01489931,0.01938672
2019-08-01,Durbl_excess,-0.0484,0.00769865,0.00456449,0.0,0.00473026,0.0010954,0.00221187
2019-08-01,Enrgy_excess,-0.0867,0.00726751,0.00616834,0.00321897,0.00811248,0.00668353,0.00770638
2019-08-01,HiTec_excess,-0.0275,0.00839631,0.00800379,0.00612296,0.0108137,0.0086185,0.01102736
2019-08-01,Hlth_excess,-0.008,0.00796328,0.00778623,0.00593649,0.00599843,0.01103296,0.01175779
2019-08-01,Manuf_excess,-0.0184,0.00739685,0.00674966,0.00477031,0.007748,0.00847,0.01070826
2019-08-01,NoDur_excess,-0.0158,0.00684977,0.00578985,0.00107834,0.00533982,0.00662279,0.00757109
2019-08-01,Other_excess,-0.0479,0.00632538,0.005113,0.00105676,0.00835842,0.00663343,0.00837953
2019-08-01,Shops_excess,-0.0004,0.00749748,0.00713876,0.00278781,0.00735448,0.01047876,0.01158144
2019-08-01,Telcm_excess,0.0013,0.00580063,0.005796,0.0026498,0.00845449,0.00621538,0.00745257
2019-08-01,Utils_excess,0.0329,0.00606616,0.00581521,0.00547222,0.00295332,0.00763546,0.01004368
2019-09-01,Durbl_excess,0.036,0.0076482,0.00844425,0.0,0.00305671,0.01775594,0.02026555
2019-09-01,Enrgy_excess,0.0351,0.007183,0.00757926,0.00266355,0.00831848,0.01290958,0.01608182
2019-09-01,HiTec_excess,0.0111,0.00836403,0.00877994,0.00591667,0.01185352,0.01766112,0.02108697
2019-09-01,Hlth_excess,-0.0116,0.00794892,0.00855613,0.00597666,0.00566407,0.01827849,0.02136947
2019-09-01,Manuf_excess,0.0366,0.00737365,0.00934491,0.00421463,0.0090631,0.01929383,0.0225627
2019-09-01,NoDur_excess,0.017,0.00682941,0.00991207,0.00026435,0.00612441,0.01635757,0.01870351
2019-09-01,Other_excess,0.0173,0.00627662,0.00768555,0.00022622,0.00851803,0.01846856,0.02135624
2019-09-01,Shops_excess,0.0065,0.00749038,0.00960707,0.00208484,0.00922857,0.02319833,0.02559614
2019-09-01,Telcm_excess,0.0108,0.00579658,0.00580054,0.00243038,0.01319504,0.01433574,0.01677147
2019-09-01,Utils_excess,0.0376,0.00609029,0.00696543,0.00583822,0.00340054,0.01599596,0.02040273
2019-10-01,Durbl_excess,0.0687,0.00767367,0.00270471,0.0,0.00287782,0.0,0.0
2019-10-01,Enrgy_excess,-0.0223,0.00720809,0.00524963,0.00296934,0.00040374,0.00333991,0.00291336
2019-10-01,HiTec_excess,0.0313,0.00836649,0.00765072,0.00599022,0.00930918,0.00423157,0.00502937
2019-10-01,Hlth_excess,0.0451,0.00793136,0.00739846,0.00582438,0.00498609,0.00709828,0.00672149
2019-10-01,Manuf_excess,-0.0009,0.00739991,0.00558091,0.0045092,0.00769294,0.00351135,0.00428611
2019-10-01,NoDur_excess,-0.0007,0.00683854,0.00283055,0.00054278,0.00416248,0.00047375,8.44e-05
2019-10-01,Other_excess,0.0294,0.00628652,0.00349486,0.00047759,0.00533324,0.0,0.0
2019-10-01,Shops_excess,0.0052,0.00748949,0.00547989,0.00226798,0.00637259,0.0026762,0.00246831
2019-10-01,Telcm_excess,0.0204,0.00580108,0.00579265,0.00256188,0.0078398,0.00164652,0.00148407
2019-10-01,Utils_excess,-0.0154,0.0061186,0.00535952,0.00599905,0.00372033,0.00320543,0.00424589
2019-11-01,Durbl_excess,0.0279,0.00772846,0.00431928,0.0,0.00397555,0.0,3.913e-05
2019-11-01,Enrgy_excess,0.01,0.0071816,0.00582888,0.00307266,0.00206101,0.00597671,0.00633502
2019-11-01,HiTec_excess,0.0515,0.00838707,0.00790932,0.00657786,0.01071117,0.00696381,0.00861677
2019-11-01,Hlth_excess,0.0536,0.00796472,0.00767115,0.00616923,0.00743773,0.0096068,0.01003667
2019-11-01,Manuf_excess,0.0314,0.00739246,0.00649702,0.0050024,0.00790596,0.00728356,0.00878418
2019-11-01,NoDur_excess,0.0215,0.00683178,0.00477301,0.00098398,0.00489317,0.00466374,0.00504076
2019-11-01,Other_excess,0.0493,0.00630727,0.0046339,0.00118215,0.00512754,0.00444686,0.00554045
2019-11-01,Shops_excess,0.0199,0.00748743,0.00666342,0.00288083,0.00719495,0.00807541,0.00858855
2019-11-01,Telcm_excess,0.0235,0.00581418,0.0058082,0.00289207,0.00731132,0.00458194,0.0052101
2019-11-01,Utils_excess,-0.0226,0.00609928,0.00571622,0.00581713,0.00345499,0.00652544,0.00851383
2019-12-01,Durbl_excess,0.0526,0.00774655,0.00476343,0.0,0.00518843,0.00160837,0.0030768
2019-12-01,Enrgy_excess,0.061,0.00718413,0.00570113,0.00316832,0.00042563,0.00583817,0.00708043
2019-12-01,HiTec_excess,0.037,0.00842574,0.00819245,0.00681934,0.01135551,0.00958107,0.0121924
2019-12-01,Hlth_excess,0.0331,0.00800565,0.00788896,0.00635241,0.00783654,0.01116843,0.01226516
2019-12-01,Manuf_excess,0.012,0.00741399,0.00666087,0.00516268,0.00819241,0.00791828,0.01036075
2019-12-01,NoDur_excess,0.0334,0.00684493,0.00543164,0.00128134,0.00503936,0.00590034,0.00697649
2019-12-01,Other_excess,0.0222,0.00634583,0.00485514,0.00157302,0.00828489,0.00581066,0.00779729
2019-12-01,Shops_excess,0.0121,0.00749857,0.00697406,0.00313488,0.00742011,0.0094661,0.01067974
2019-12-01,Telcm_excess,0.009,0.00583004,0.00582492,0.00308341,0.00795706,0.00547226,0.00659727
2019-12-01,Utils_excess,0.0398,0.00607354,0.00576396,0.00550529,0.00304338,0.00703645,0.00946935
2020-01-01,Durbl_excess,0.0602,0.00778674,0.00423688,0.0,0.00557547,0.0,0.00110973
2020-01-01,Enrgy_excess,-0.12,0.00723235,0.00586308,0.00339077,0.00737875,0.00524988,0.00686282
2020-01-01,HiTec_excess,0.0324,0.00845134,0.00802788,0.00684806,0.01220598,0.00873763,0.01150669
2020-01-01,Hlth_excess,-0.0212,0.00802814,0.00787268,0.0063921,0.00772883,0.01103592,0.01217155
2020-01-01,Manuf_excess,-0.0287,0.0074181,0.00618049,0.00509289,0.00747308,0.00638878,0.0089344
2020-01-01,NoDur_excess,-0.0056,0.00686873,0.00520723,0.00144478,0.00563004,0.00550656,0.00657452
2020-01-01,Other_excess,-0.0147,0.00636004,0.00475808,0.00160322,0.00820415,0.00402875,0.0061122
2020-01-01,Shops_excess,0.0084,0.00750269,0.00673122,0.00313687,0.00727354,0.00846732,0.00963723
2020-01-01,Telcm_excess,-0.0225,0.00583289,0.00466078,0.00307939,0.00634656,0.00398184,0.0050023
2020-01-01,Utils_excess,0.047,0.00610376,0.00585127,0.00561956,0.0034327,0.00712178,0.00972626
2020-02-01,Durbl_excess,-0.0737,0.00783366,0.00700216,0.0,0.0090992,0.0125349,0.01484756
2020-02-01,Enrgy_excess,-0.1555,0.00711844,0.00654693,0.00268299,0.007271,0.00977535,0.01109662
2020-02-01,HiTec_excess,-0.0711,0.00847278,0.00845418,0.00695624,0.01149349,0.01257949,0.01539078
2020-02-01,Hlth_excess,-0.0549,0.00800197,0.00792362,0.00626205,0.00715395,0.01200592,0.01367261
2020-02-01,Manuf_excess,-0.0873,0.00738577,0.00803138,0.00470997,0.00832385,0.01445496,0.0167745
2020-02-01,NoDur_excess,-0.0888,0.00685756,0.00723354,0.00118532,0.00708138,0.01048108,0.01189132
2020-02-01,Other_excess,-0.0999,0.00634118,0.00630267,0.00133139,0.00881377,0.01421798,0.01618926
2020-02-01,Shops_excess,-0.0684,0.00750349,0.00801755,0.00292073,0.01007222,0.0159623,0.01756751
2020-02-01,Telcm_excess,-0.0634,0.00580752,0.0065352,0.00286656,0.00698184,0.01126633,0.01272591
2020-02-01,Utils_excess,-0.1001,0.00614038,0.00606153,0.00590519,0.00569614,0.00992443,0.01246507
2020-03-01,Durbl_excess,-0.2279,0.00776073,0.00552755,0.0,-0.00273866,0.00280887,0.00284012
2020-03-01,Enrgy_excess,-0.3459,0.00697299,0.00580553,0.00220222,0.00137078,0.00510088,0.00413744
2020-03-01,HiTec_excess,-0.0989,0.00840161,0.00758588,0.00700029,0.01015425,0.00567914,0.00555917
2020-03-01,Hlth_excess,-0.0521,0.00794571,0.00752403,0.00636929,0.00390572,0.00650197,0.00629122
2020-03-01,Manuf_excess,-0.1703,0.00730107,0.00682902,0.00439522,0.00164814,0.00841345,0.00767979
2020-03-01,NoDur_excess,-0.1099,0.006772,0.00294943,0.00055746,0.00126165,0.00167605,0.00074484
2020-03-01,Other_excess,-0.1934,0.00624615,0.00507506,0.00091462,0.00316769,0.00448477,0.00374543
2020-03-01,Shops_excess,-0.0803,0.0074356,0.00574467,0.00246158,0.00020286,0.00471241,0.00393609
2020-03-01,Telcm_excess,-0.1334,0.00574562,0.0051989,0.00256819,0.00523874,0.00509162,0.00426685
2020-03-01,Utils_excess,-0.1317,0.00604535,0.00547647,0.00564457,0.00267757,0.00251362,0.00295363
2020-04-01,Durbl_excess,0.2549,0.00755013,0.00388233,0.00570552,-0.00094755,0.0,0.0
2020-04-01,Enrgy_excess,0.3231,0.00665764,0.00388407,0.00272844,-0.00525415,0.0,0.0
2020-04-01,HiTec_excess,0.1492,0.00830572,0.0031692,0.01041968,0.00748372,0.0,0.0
2020-04-01,Hlth_excess,0.1345,0.00789205,0.00606905,0.0077236,0.00307235,0.0,0.0
2020-04-01,Manuf_excess,0.1086,0.00714236,0.00424543,0.00804672,0.00175517,0.0,0.0
2020-04-01,NoDur_excess,0.0775,0.00666774,0.0,0.00267592,-0.00260666,0.0,0.0
2020-04-01,Other_excess,0.1145,0.00606774,0.0,0.00367889,-0.00212684,0.0,0.0
2020-04-01,Shops_excess,0.1824,0.00735719,0.0,0.00604942,-0.00226482,0.0,0.0
2020-04-01,Telcm_excess,0.0921,0.00562127,0.0,0.00328592,0.00210019,0.0,0.0
2020-04-01,Utils_excess,0.0518,0.00592225,0.00377625,0.00575224,-0.00072996,0.0,0.0
2020-05-01,Durbl_excess,0.0712,0.00777098,0.01245768,0.00924318,0.00654706,0.01888745,0.02313704
2020-05-01,Enrgy_excess,0.0055,0.00694018,0.00749152,0.00362302,0.00112822,0.01137297,0.01582379
2020-05-01,HiTec_excess,0.0762,0.00843152,0.01093649,0.01200596,0.00450953,0.01905912,0.02251583
2020-05-01,Hlth_excess,0.0415,0.00800509,0.00898408,0.00841754,0.00340001,0.01914459,0.02266608
2020-05-01,Manuf_excess,0.0581,0.00723295,0.01050555,0.01025385,0.00274033,0.01803881,0.02144273
2020-05-01,NoDur_excess,0.0309,0.00673098,0.01057578,0.00367504,0.00435086,0.01626066,0.01810992
2020-05-01,Other_excess,0.0459,0.00616455,0.00679439,0.00499452,-0.00396117,0.01242665,0.01521566
2020-05-01,Shops_excess,0.0447,0.00751348,0.01133642,0.00854661,0.00661274,0.02336089,0.02527248
2020-05-01,Telcm_excess,0.048,0.00569848,0.00572419,0.00368402,-0.00137175,0.00784976,0.00985092
2020-05-01,Utils_excess,0.0462,0.00596321,0.00651647,0.00588399,-0.00390192,0.01478973,0.02107177
2020-06-01,Durbl_excess,0.1412,0.00782756,0.00822969,0.00756509,0.0068524,0.00857254,0.01050499
2020-06-01,Enrgy_excess,-0.004,0.00693889,0.00585747,0.00332107,0.00409783,0.00384005,0.00351092
2020-06-01,HiTec_excess,0.0572,0.00849197,0.00933456,0.01157778,0.01067203,0.01211907,0.01418296
2020-06-01,Hlth_excess,-0.0145,0.00803497,0.00818861,0.00825638,0.00804677,0.01196385,0.01232634
2020-06-01,Manuf_excess,0.0259,0.00727832,0.00828078,0.00926706,0.00886015,0.01204311,0.01328646
2020-06-01,NoDur_excess,-0.0015,0.00675254,0.00692688,0.00306729,0.00568062,0.00833661,0.00877408
2020-06-01,Other_excess,0.0049,0.0062,0.00578982,0.00428419,0.0078759,0.00819422,0.00926484
2020-06-01,Shops_excess,0.0441,0.00754665,0.00886041,0.00760468,0.00787261,0.01436171,0.01472175
2020-06-01,Telcm_excess,-0.0263,0.00573622,0.00500991,0.0037221,0.00381084,0.00446439,0.00566315
2020-06-01,Utils_excess,-0.0503,0.00599911,0.00591276,0.00597117,0.0004172,0.00717616,0.00926633
2020-07-01,Durbl_excess,0.1867,0.00794643,0.00776991,0.00649141,0.00721207,0.00831117,0.01006001
2020-07-01,Enrgy_excess,-0.048,0.00692914,0.00596556,0.00314205,0.00535241,0.00556206,0.00531533
2020-07-01,HiTec_excess,0.0686,0.00853538,0.00847498,0.01097985,0.00954995,0.00839305,0.0087839
2020-07-01,Hlth_excess,0.0438,0.00801488,0.00779697,0.00772189,0.00552037,0.00843556,0.00881761
2020-07-01,Manuf_excess,0.0455,0.00729492,0.00761495,0.0080488,0.0090025,0.01097424,0.0106708
2020-07-01,NoDur_excess,0.0586,0.00674519,0.00520251,0.00230805,0.00526171,0.00622022,0.00543182
2020-07-01,Other_excess,0.038,0.00619884,0.00528302,0.00335543,0.00833419,0.00657892,0.005948
2020-07-01,Shops_excess,0.0942,0.00757923,0.00812721,0.006679,0.00813646,0.0129686,0.01224154
2020-07-01,Telcm_excess,0.0505,0.00570766,0.00442831,0.0032345,0.00084831,0.00316011,0.002744
2020-07-01,Utils_excess,0.0633,0.00594893,0.00552339,0.00535388,-0.00044417,0.00405345,0.00529996
2020-08-01,Durbl_excess,0.4098,0.00810561,0.00972586,0.00688397,0.00899936,0.0217695,0.0260956
2020-08-01,Enrgy_excess,-0.0115,0.00688023,0.00533915,0.00224414,0.00362591,0.00375595,0.00558346
2020-08-01,HiTec_excess,0.1061,0.00858887,0.00955273,0.01103066,0.00705063,0.01703907,0.02094514
2020-08-01,Hlth_excess,0.0234,0.00804675,0.00817384,0.00771438,0.00551703,0.0142594,0.01696517
2020-08-01,Manuf_excess,0.0616,0.00732894,0.0088546,0.00787508,0.00804474,0.01870082,0.02152317
2020-08-01,NoDur_excess,0.0444,0.00679136,0.00994909,0.00223192,0.00615256,0.01631047,0.01863653
2020-08-01,Other_excess,0.0678,0.00622716,0.00650779,0.00305032,0.00670965,0.01792953,0.02068446
2020-08-01,Shops_excess,0.0806,0.00765637,0.01045699,0.00687005,0.00889562,0.02569097,0.02799225
2020-08-01,Telcm_excess,0.0559,0.00574755,0.00607386,0.00327218,0.00033579,0.01020939,0.01270447
2020-08-01,Utils_excess,-0.0226,0.006,0.00614247,0.0055791,0.00292876,0.01285123,0.01627997
2020-09-01,Durbl_excess,-0.0905,0.00846299,0.00429537,0.00813176,0.0120579,0.0,0.0
2020-09-01,Enrgy_excess,-0.15,0.00686388,0.00405662,0.00166821,0.00039513,0.0,0.0
2020-09-01,HiTec_excess,-0.0525,0.00867562,0.00716815,0.0108886,0.00331837,0.0,0.0
2020-09-01,Hlth_excess,-0.0144,0.00806041,0.00704097,0.00735557,0.00408762,0.0,0.0
2020-09-01,Manuf_excess,-0.0015,0.00737722,0.0045536,0.0072654,0.00391841,0.0,0.0
2020-09-01,NoDur_excess,-0.0209,0.00682482,0.0,0.00192367,0.00197962,0.0,0.0
2020-09-01,Other_excess,-0.0296,0.00628194,0.00314524,0.00268188,0.00280366,0.0,0.0
2020-09-01,Shops_excess,-0.0387,0.00772126,0.00437972,0.0065495,0.00551722,0.0,0.0
2020-09-01,Telcm_excess,-0.0198,0.00579217,0.00276424,0.00333018,-0.0015625,0.0,0.0
2020-09-01,Utils_excess,-0.0033,0.00597456,0.00459676,0.00507399,-0.00098695,0.0,0.0
2020-10-01,Durbl_excess,-0.0326,0.00837502,0.00813643,0.00794013,0.01294612,0.0092107,0.01125998
2020-10-01,Enrgy_excess,-0.0447,0.00672444,0.00475683,0.00091489,-0.00014943,0.00127037,0.00085275
2020-10-01,HiTec_excess,-0.0179,0.00862124,0.00854499,0.01069254,0.00985172,0.00833526,0.00913164
2020-10-01,Hlth_excess,-0.0438,0.00804044,0.00769241,0.00737644,0.00791193,0.00677152,0.00675215
2020-10-01,Manuf_excess,-0.0077,0.00736933,0.00690802,0.00750349,0.00845703,0.0084584,0.00855878
2020-10-01,NoDur_excess,-0.0271,0.00680018,0.00341195,0.00201638,0.00550358,0.0023849,0.00174607
2020-10-01,Other_excess,-0.0171,0.00625004,0.00465163,0.0027781,0.00619006,0.00388433,0.00375931
2020-10-01,Shops_excess,-0.027,0.00768,0.00720614,0.0064912,0.00851603,0.00862505,0.00801414
2020-10-01,Telcm_excess,-0.039,0.00576942,0.00437306,0.00331875,0.00217463,0.00199039,0.00098234
2020-10-01,Utils_excess,0.0446,0.00596631,0.00524355,0.00513294,-0.00150482,0.00026753,0.00057645
2020-11-01,Durbl_excess,0.3389,0.00833863,0.00672465,0.00838004,0.01319392,0.0031384,0.00464762
