date,asset,realized,historical_mean,ridge,ridge_restricted,ridge_alpha
1949-01-01,Other_excess,0.002,0.00562462,0.00895136,0.00895136,2424.46201708
1949-02-01,NoDur_excess,-0.0202,0.00592151,0.01392034,0.01392034,289.42661247
1949-02-01,Durbl_excess,-0.0381,0.01144755,0.0157296,0.0157296,1193.77664171
1949-02-01,Manuf_excess,-0.0353,0.00877736,0.00877736,0.00877736,1e+16
1949-02-01,Enrgy_excess,-0.0439,0.00710981,0.00710981,0.00710981,1e+16
1949-02-01,HiTec_excess,-0.043,0.00939283,0.01545067,0.01545067,1193.77664171
1949-02-01,Telcm_excess,-0.0039,0.00606377,0.0063505,0.0063505,2424.46201708
1949-02-01,Shops_excess,-0.0236,0.00805434,0.00964805,0.00964805,2424.46201708
1949-02-01,Hlth_excess,-0.0102,0.00697962,0.00838765,0.00838765,2424.46201708
1949-02-01,Utils_excess,0.0058,0.00662075,0.0145874,0.0145874,587.80160723
1949-02-01,Other_excess,-0.0328,0.00561094,0.00882142,0.00882142,2424.46201708
1949-03-01,NoDur_excess,0.0311,0.00582331,0.01568775,0.01568775,289.42661247
1949-03-01,Durbl_excess,0.0332,0.01126128,0.01685929,0.01685929,1193.77664171
1949-03-01,Manuf_excess,0.0347,0.00861165,0.00861165,0.00861165,1e+16
1949-03-01,Enrgy_excess,0.0598,0.00691805,0.00691805,0.00691805,1e+16
1949-03-01,HiTec_excess,0.0573,0.00919586,0.01608745,0.01608745,1193.77664171
1949-03-01,Telcm_excess,0.0126,0.00602632,0.00633432,0.00633432,2424.46201708
1949-03-01,Shops_excess,0.043,0.00793534,0.01017988,0.01017988,2424.46201708
1949-03-01,Hlth_excess,0.054,0.00691504,0.00889834,0.00889834,2424.46201708
1949-03-01,Utils_excess,0.037,0.00661767,0.01625951,0.01625951,587.80160723
1949-03-01,Other_excess,0.0482,0.00546654,0.00897671,0.00897671,2424.46201708
1949-04-01,NoDur_excess,-0.0174,0.00591798,0.01382645,0.01382645,289.42661247
1949-04-01,Durbl_excess,-0.0431,0.01134345,0.01582436,0.01582436,1193.77664171
1949-04-01,Manuf_excess,-0.0363,0.00870936,0.00870936,0.00870936,1e+16
1949-04-01,Enrgy_excess,0.0119,0.0071161,0.0071161,0.0071161,1e+16
1949-04-01,HiTec_excess,-0.038,0.00937603,0.01569043,0.01569043,1193.77664171
1949-04-01,Telcm_excess,-0.0174,0.00605094,0.00626364,0.00626364,2424.46201708
1949-04-01,Shops_excess,-0.0173,0.00806667,0.00970774,0.00970774,2424.46201708
1949-04-01,Hlth_excess,0.0015,0.00709139,0.00861277,0.00861277,2424.46201708
1949-04-01,Utils_excess,0.0113,0.00673146,0.01439727,0.01439727,587.80160723
