date,asset_i,asset_j,inverse_covariance
2008-10-01,NoDur_excess,Manuf_excess,-811.4267162968
2008-10-01,NoDur_excess,Enrgy_excess,128.893522544
2008-10-01,NoDur_excess,HiTec_excess,456.6357696937
2008-10-01,NoDur_excess,Telcm_excess,-106.8880058636
2008-10-01,NoDur_excess,Shops_excess,-1032.029818969
2008-10-01,NoDur_excess,Hlth_excess,-732.0621308219
2008-10-01,NoDur_excess,Utils_excess,-498.9493424175
2008-10-01,NoDur_excess,Other_excess,-411.3438270819
2008-10-01,Durbl_excess,NoDur_excess,137.1850604381
2008-10-01,Durbl_excess,Durbl_excess,1135.6808041079
2008-10-01,Durbl_excess,Manuf_excess,-781.3150321979
2008-10-01,Durbl_excess,Enrgy_excess,97.5457442702
2008-10-01,Durbl_excess,HiTec_excess,-57.4360960716
2008-10-01,Durbl_excess,Telcm_excess,-86.8015793358
2008-10-01,Durbl_excess,Shops_excess,-271.6684753752
2008-10-01,Durbl_excess,Hlth_excess,222.8101828859
2008-10-01,Durbl_excess,Utils_excess,-32.5613816388
2008-10-01,Durbl_excess,Other_excess,-291.2491245602
2008-10-01,Manuf_excess,NoDur_excess,-811.4267162968
2008-10-01,Manuf_excess,Durbl_excess,-781.3150321979
2008-10-01,Manuf_excess,Manuf_excess,3578.8135167752
2008-10-01,Manuf_excess,Enrgy_excess,-530.8568928006
2008-10-01,Manuf_excess,HiTec_excess,-509.9298768038
2008-10-01,Manuf_excess,Telcm_excess,232.3061006191
2008-10-01,Manuf_excess,Shops_excess,-258.6410389437
2008-10-01,Manuf_excess,Hlth_excess,-175.1766264237
2008-10-01,Manuf_excess,Utils_excess,158.7861378626
2008-10-01,Manuf_excess,Other_excess,-795.4067777394
2008-10-01,Enrgy_excess,NoDur_excess,128.893522544
2008-10-01,Enrgy_excess,Durbl_excess,97.5457442702
2008-10-01,Enrgy_excess,Manuf_excess,-530.8568928006
2008-10-01,Enrgy_excess,Enrgy_excess,635.9610079952
2008-10-01,Enrgy_excess,HiTec_excess,-30.2723721324
2008-10-01,Enrgy_excess,Telcm_excess,19.9488813951
2008-10-01,Enrgy_excess,Shops_excess,173.0928069574
2008-10-01,Enrgy_excess,Hlth_excess,21.0417312182
2008-10-01,Enrgy_excess,Utils_excess,-319.6405860689
2008-10-01,Enrgy_excess,Other_excess,-109.6868878786
2008-10-01,HiTec_excess,NoDur_excess,456.6357696937
2008-10-01,HiTec_excess,Durbl_excess,-57.4360960716
2008-10-01,HiTec_excess,Manuf_excess,-509.9298768038
2008-10-01,HiTec_excess,Enrgy_excess,-30.2723721324
2008-10-01,HiTec_excess,HiTec_excess,689.7213218927
2008-10-01,HiTec_excess,Telcm_excess,-240.1313067744
2008-10-01,HiTec_excess,Shops_excess,-221.0192732589
2008-10-01,HiTec_excess,Hlth_excess,-208.4525173641
2008-10-01,HiTec_excess,Utils_excess,165.9166940715
2008-10-01,HiTec_excess,Other_excess,-64.5928554764
2008-10-01,Telcm_excess,NoDur_excess,-106.8880058636
2008-10-01,Telcm_excess,Durbl_excess,-86.8015793358
2008-10-01,Telcm_excess,Manuf_excess,232.3061006191
2008-10-01,Telcm_excess,Enrgy_excess,19.9488813951
2008-10-01,Telcm_excess,HiTec_excess,-240.1313067744
2008-10-01,Telcm_excess,Telcm_excess,893.6896325829
2008-10-01,Telcm_excess,Shops_excess,-86.1450025139
2008-10-01,Telcm_excess,Hlth_excess,-5.976497503
2008-10-01,Telcm_excess,Utils_excess,-214.3468363018
2008-10-01,Telcm_excess,Other_excess,-185.481736935
2008-10-01,Shops_excess,NoDur_excess,-1032.029818969
2008-10-01,Shops_excess,Durbl_excess,-271.6684753752
2008-10-01,Shops_excess,Manuf_excess,-258.6410389437
2008-10-01,Shops_excess,Enrgy_excess,173.0928069574
2008-10-01,Shops_excess,HiTec_excess,-221.0192732589
2008-10-01,Shops_excess,Telcm_excess,-86.1450025139
2008-10-01,Shops_excess,Shops_excess,1930.9226759738
2008-10-01,Shops_excess,Hlth_excess,96.1378458734
2008-10-01,Shops_excess,Utils_excess,197.0654217843
2008-10-01,Shops_excess,Other_excess,-534.2942104767
2008-10-01,Hlth_excess,NoDur_excess,-732.0621308219
2008-10-01,Hlth_excess,Durbl_excess,222.8101828859
2008-10-01,Hlth_excess,Manuf_excess,-175.1766264237
2008-10-01,Hlth_excess,Enrgy_excess,21.0417312182
2008-10-01,Hlth_excess,HiTec_excess,-208.4525173641
2008-10-01,Hlth_excess,Telcm_excess,-5.976497503
2008-10-01,Hlth_excess,Shops_excess,96.1378458734
2008-10-01,Hlth_excess,Hlth_excess,1074.4748027398
2008-10-01,Hlth_excess,Utils_excess,26.5447261288
2008-10-01,Hlth_excess,Other_excess,-175.3837665696
2008-10-01,Utils_excess,NoDur_excess,-498.9493424175
2008-10-01,Utils_excess,Durbl_excess,-32.5613816388
2008-10-01,Utils_excess,Manuf_excess,158.7861378626
2008-10-01,Utils_excess,Enrgy_excess,-319.6405860689
2008-10-01,Utils_excess,HiTec_excess,165.9166940715
2008-10-01,Utils_excess,Telcm_excess,-214.3468363018
2008-10-01,Utils_excess,Shops_excess,197.0654217843
2008-10-01,Utils_excess,Hlth_excess,26.5447261288
2008-10-01,Utils_excess,Utils_excess,1235.1367103973
2008-10-01,Utils_excess,Other_excess,-371.445975467
2008-10-01,Other_excess,NoDur_excess,-411.3438270819
2008-10-01,Other_excess,Durbl_excess,-291.2491245602
2008-10-01,Other_excess,Manuf_excess,-795.4067777394
2008-10-01,Other_excess,Enrgy_excess,-109.6868878786
2008-10-01,Other_excess,HiTec_excess,-64.5928554764
2008-10-01,Other_excess,Telcm_excess,-185.481736935
2008-10-01,Other_excess,Shops_excess,-534.2942104767
2008-10-01,Other_excess,Hlth_excess,-175.3837665696
2008-10-01,Other_excess,Utils_excess,-371.445975467
2008-10-01,Other_excess,Other_excess,2586.2863319858
2008-11-01,NoDur_excess,NoDur_excess,3068.0741555088
2008-11-01,NoDur_excess,Durbl_excess,133.2080932981
2008-11-01,NoDur_excess,Manuf_excess,-811.794467112
2008-11-01,NoDur_excess,Enrgy_excess,128.0976400591
2008-11-01,NoDur_excess,HiTec_excess,458.6715110586
2008-11-01,NoDur_excess,Telcm_excess,-108.4349802086
2008-11-01,NoDur_excess,Shops_excess,-1030.4432484267
2008-11-01,NoDur_excess,Hlth_excess,-732.5110527149
2008-11-01,NoDur_excess,Utils_excess,-498.0280883271
2008-11-01,NoDur_excess,Other_excess,-411.0714485588
2008-11-01,Durbl_excess,NoDur_excess,133.2080932981
2008-11-01,Durbl_excess,Durbl_excess,1095.2996697262
2008-11-01,Durbl_excess,Manuf_excess,-789.2074975011
2008-11-01,Durbl_excess,Enrgy_excess,93.7842716527
2008-11-01,Durbl_excess,HiTec_excess,-52.6035036825
2008-11-01,Durbl_excess,Telcm_excess,-92.6168770329
2008-11-01,Durbl_excess,Shops_excess,-246.1105547936
2008-11-01,Durbl_excess,Hlth_excess,221.6295062192
2008-11-01,Durbl_excess,Utils_excess,-33.6179106218
2008-11-01,Durbl_excess,Other_excess,-288.0690300259
2008-11-01,Manuf_excess,NoDur_excess,-811.794467112
2008-11-01,Manuf_excess,Durbl_excess,-789.2074975011
2008-11-01,Manuf_excess,Manuf_excess,3577.495254908
2008-11-01,Manuf_excess,Enrgy_excess,-531.8250863741
2008-11-01,Manuf_excess,HiTec_excess,-508.1310190762
2008-11-01,Manuf_excess,Telcm_excess,230.6358899664
2008-11-01,Manuf_excess,Shops_excess,-254.1554240407
2008-11-01,Manuf_excess,Hlth_excess,-175.5895829979
2008-11-01,Manuf_excess,Utils_excess,159.1412194477
2008-11-01,Manuf_excess,Other_excess,-794.8075858369
2008-11-01,Enrgy_excess,NoDur_excess,128.0976400591
2008-11-01,Enrgy_excess,Durbl_excess,93.7842716527
2008-11-01,Enrgy_excess,Manuf_excess,-531.8250863741
2008-11-01,Enrgy_excess,Enrgy_excess,635.852684628
2008-11-01,Enrgy_excess,HiTec_excess,-30.7096900724
2008-11-01,Enrgy_excess,Telcm_excess,19.9615043245
2008-11-01,Enrgy_excess,Shops_excess,176.00294141
2008-11-01,Enrgy_excess,Hlth_excess,21.1210134979
2008-11-01,Enrgy_excess,Utils_excess,-320.3223640864
2008-11-01,Enrgy_excess,Other_excess,-109.367441857
2008-11-01,HiTec_excess,NoDur_excess,458.6715110586
2008-11-01,HiTec_excess,Durbl_excess,-52.6035036825
2008-11-01,HiTec_excess,Manuf_excess,-508.1310190762
2008-11-01,HiTec_excess,Enrgy_excess,-30.7096900724
2008-11-01,HiTec_excess,HiTec_excess,692.3968044011
2008-11-01,HiTec_excess,Telcm_excess,-241.4676988434
2008-11-01,HiTec_excess,Shops_excess,-226.0190182607
2008-11-01,HiTec_excess,Hlth_excess,-209.005128459
2008-11-01,HiTec_excess,Utils_excess,168.1819758566
2008-11-01,HiTec_excess,Other_excess,-65.0585749857
2008-11-01,Telcm_excess,NoDur_excess,-108.4349802086
2008-11-01,Telcm_excess,Durbl_excess,-92.6168770329
2008-11-01,Telcm_excess,Manuf_excess,230.6358899664
2008-11-01,Telcm_excess,Enrgy_excess,19.9615043245
2008-11-01,Telcm_excess,HiTec_excess,-241.4676988434
2008-11-01,Telcm_excess,Telcm_excess,894.1215655842
2008-11-01,Telcm_excess,Shops_excess,-81.2519810911
2008-11-01,Telcm_excess,Hlth_excess,-5.7131124239
2008-11-01,Telcm_excess,Utils_excess,-215.8349072317
2008-11-01,Telcm_excess,Other_excess,-184.9705902477
2008-11-01,Shops_excess,NoDur_excess,-1030.4432484267
2008-11-01,Shops_excess,Durbl_excess,-246.1105547936
2008-11-01,Shops_excess,Manuf_excess,-254.1554240407
2008-11-01,Shops_excess,Enrgy_excess,176.00294141
2008-11-01,Shops_excess,HiTec_excess,-226.0190182607
2008-11-01,Shops_excess,Telcm_excess,-81.2519810911
2008-11-01,Shops_excess,Shops_excess,1915.904623695
2008-11-01,Shops_excess,Hlth_excess,97.299077402
2008-11-01,Shops_excess,Utils_excess,196.4581602733
2008-11-01,Shops_excess,Other_excess,-536.2561540485
2008-11-01,Hlth_excess,NoDur_excess,-732.5110527149
2008-11-01,Hlth_excess,Durbl_excess,221.6295062192
2008-11-01,Hlth_excess,Manuf_excess,-175.5895829979
2008-11-01,Hlth_excess,Enrgy_excess,21.1210134979
2008-11-01,Hlth_excess,HiTec_excess,-209.005128459
2008-11-01,Hlth_excess,Telcm_excess,-5.7131124239
2008-11-01,Hlth_excess,Shops_excess,97.299077402
2008-11-01,Hlth_excess,Hlth_excess,1074.5882641702
2008-11-01,Hlth_excess,Utils_excess,26.0577066836
2008-11-01,Hlth_excess,Other_excess,-175.2726283323
2008-11-01,Utils_excess,NoDur_excess,-498.028088327
2008-11-01,Utils_excess,Durbl_excess,-33.6179106218
2008-11-01,Utils_excess,Manuf_excess,159.1412194477
2008-11-01,Utils_excess,Enrgy_excess,-320.3223640864
2008-11-01,Utils_excess,HiTec_excess,168.1819758566
2008-11-01,Utils_excess,Telcm_excess,-215.8349072317
2008-11-01,Utils_excess,Shops_excess,196.4581602733
2008-11-01,Utils_excess,Hlth_excess,26.0577066836
2008-11-01,Utils_excess,Utils_excess,1236.5149980422
2008-11-01,Utils_excess,Other_excess,-371.4187391476
2008-11-01,Other_excess,NoDur_excess,-411.0714485588
2008-11-01,Other_excess,Durbl_excess,-288.0690300259
2008-11-01,Other_excess,Manuf_excess,-794.8075858369
2008-11-01,Other_excess,Enrgy_excess,-109.367441857
2008-11-01,Other_excess,HiTec_excess,-65.0585749857
2008-11-01,Other_excess,Telcm_excess,-184.9705902477
2008-11-01,Other_excess,Shops_excess,-536.2561540485
2008-11-01,Other_excess,Hlth_excess,-175.2726283323
2008-11-01,Other_excess,Utils_excess,-371.4187391476
2008-11-01,Other_excess,Other_excess,2586.0381211829
2008-12-01,NoDur_excess,NoDur_excess,3071.4943736439
2008-12-01,NoDur_excess,Durbl_excess,142.0051797276
2008-12-01,NoDur_excess,Manuf_excess,-817.959458452
2008-12-01,NoDur_excess,Enrgy_excess,128.5459160561
2008-12-01,NoDur_excess,HiTec_excess,456.8068799663
2008-12-01,NoDur_excess,Telcm_excess,-110.9172352329
2008-12-01,NoDur_excess,Shops_excess,-1033.4622945656
2008-12-01,NoDur_excess,Hlth_excess,-733.0230023503
2008-12-01,NoDur_excess,Utils_excess,-508.6613106378
2008-12-01,NoDur_excess,Other_excess,-404.4345355196
2008-12-01,Durbl_excess,NoDur_excess,142.0051797276
2008-12-01,Durbl_excess,Durbl_excess,1103.4236266081
2008-12-01,Durbl_excess,Manuf_excess,-792.7611404582
2008-12-01,Durbl_excess,Enrgy_excess,96.9707530363
2008-12-01,Durbl_excess,HiTec_excess,-55.2272814765
2008-12-01,Durbl_excess,Telcm_excess,-91.1350672864
2008-12-01,Durbl_excess,Shops_excess,-245.8139541098
2008-12-01,Durbl_excess,Hlth_excess,218.5314737547
2008-12-01,Durbl_excess,Utils_excess,-40.625253149
2008-12-01,Durbl_excess,Other_excess,-298.6281928289
2008-12-01,Manuf_excess,NoDur_excess,-817.959458452
2008-12-01,Manuf_excess,Durbl_excess,-792.7611404582
2008-12-01,Manuf_excess,Manuf_excess,3578.1705418231
2008-12-01,Manuf_excess,Enrgy_excess,-534.3581703873
2008-12-01,Manuf_excess,HiTec_excess,-506.6127450198
2008-12-01,Manuf_excess,Telcm_excess,228.4369072217
2008-12-01,Manuf_excess,Shops_excess,-255.5526498989
2008-12-01,Manuf_excess,Hlth_excess,-173.1556945148
2008-12-01,Manuf_excess,Utils_excess,161.0508629139
2008-12-01,Manuf_excess,Other_excess,-783.3314821879
2008-12-01,Enrgy_excess,NoDur_excess,128.5459160561
2008-12-01,Enrgy_excess,Durbl_excess,96.9707530363
2008-12-01,Enrgy_excess,Manuf_excess,-534.3581703873
2008-12-01,Enrgy_excess,Enrgy_excess,635.6263205827
2008-12-01,Enrgy_excess,HiTec_excess,-31.2586504668
2008-12-01,Enrgy_excess,Telcm_excess,18.5332035381
2008-12-01,Enrgy_excess,Shops_excess,174.4768791127
2008-12-01,Enrgy_excess,Hlth_excess,21.3036673984
2008-12-01,Enrgy_excess,Utils_excess,-324.5682424892
2008-12-01,Enrgy_excess,Other_excess,-104.6235277818
2008-12-01,HiTec_excess,NoDur_excess,456.8068799663
2008-12-01,HiTec_excess,Durbl_excess,-55.2272814765
2008-12-01,HiTec_excess,Manuf_excess,-506.6127450198
2008-12-01,HiTec_excess,Enrgy_excess,-31.2586504668
2008-12-01,HiTec_excess,HiTec_excess,693.0880135822
2008-12-01,HiTec_excess,Telcm_excess,-241.2926335981
2008-12-01,HiTec_excess,Shops_excess,-225.5805816996
2008-12-01,HiTec_excess,Hlth_excess,-208.4592318971
2008-12-01,HiTec_excess,Utils_excess,170.9321779143
2008-12-01,HiTec_excess,Other_excess,-64.5385433282
2008-12-01,Telcm_excess,NoDur_excess,-110.9172352329
2008-12-01,Telcm_excess,Durbl_excess,-91.1350672864
2008-12-01,Telcm_excess,Manuf_excess,228.4369072217
2008-12-01,Telcm_excess,Enrgy_excess,18.5332035381
2008-12-01,Telcm_excess,HiTec_excess,-241.2926335981
2008-12-01,Telcm_excess,Telcm_excess,891.6563554664
2008-12-01,Telcm_excess,Shops_excess,-83.4336290989
2008-12-01,Telcm_excess,Hlth_excess,-4.3754057897
2008-12-01,Telcm_excess,Utils_excess,-219.1513707227
2008-12-01,Telcm_excess,Other_excess,-174.8009326274
2008-12-01,Shops_excess,NoDur_excess,-1033.4622945655
2008-12-01,Shops_excess,Durbl_excess,-245.8139541098
2008-12-01,Shops_excess,Manuf_excess,-255.5526498989
2008-12-01,Shops_excess,Enrgy_excess,174.4768791127
2008-12-01,Shops_excess,HiTec_excess,-225.5805816996
2008-12-01,Shops_excess,Telcm_excess,-83.4336290989
2008-12-01,Shops_excess,Shops_excess,1914.0881509164
2008-12-01,Shops_excess,Hlth_excess,98.7411395682
2008-12-01,Shops_excess,Utils_excess,194.5363816317
2008-12-01,Shops_excess,Other_excess,-526.7557552728
2008-12-01,Hlth_excess,NoDur_excess,-733.0230023503
2008-12-01,Hlth_excess,Durbl_excess,218.5314737547
2008-12-01,Hlth_excess,Manuf_excess,-173.1556945148
2008-12-01,Hlth_excess,Enrgy_excess,21.3036673984
2008-12-01,Hlth_excess,HiTec_excess,-208.4592318971
2008-12-01,Hlth_excess,Telcm_excess,-4.3754057897
2008-12-01,Hlth_excess,Shops_excess,98.7411395682
2008-12-01,Hlth_excess,Hlth_excess,1074.4461193535
2008-12-01,Hlth_excess,Utils_excess,30.1477665014
2008-12-01,Hlth_excess,Other_excess,-179.6595838183
2008-12-01,Utils_excess,NoDur_excess,-508.6613106378
2008-12-01,Utils_excess,Durbl_excess,-40.625253149
2008-12-01,Utils_excess,Manuf_excess,161.0508629139
2008-12-01,Utils_excess,Enrgy_excess,-324.5682424892
2008-12-01,Utils_excess,HiTec_excess,170.9321779143
2008-12-01,Utils_excess,Telcm_excess,-219.1513707227
2008-12-01,Utils_excess,Shops_excess,194.5363816317
2008-12-01,Utils_excess,Hlth_excess,30.1477665014
2008-12-01,Utils_excess,Utils_excess,1241.0403650754
2008-12-01,Utils_excess,Other_excess,-353.2979529235
2008-12-01,Other_excess,NoDur_excess,-404.4345355196
2008-12-01,Other_excess,Durbl_excess,-298.6281928289
2008-12-01,Other_excess,Manuf_excess,-783.3314821879
2008-12-01,Other_excess,Enrgy_excess,-104.6235277818
2008-12-01,Other_excess,HiTec_excess,-64.5385433282
2008-12-01,Other_excess,Telcm_excess,-174.8009326274
2008-12-01,Other_excess,Shops_excess,-526.7557552728
2008-12-01,Other_excess,Hlth_excess,-179.6595838183
2008-12-01,Other_excess,Utils_excess,-353.2979529235
2008-12-01,Other_excess,Other_excess,2546.2785831122
2009-01-01,NoDur_excess,NoDur_excess,3063.0371297421
2009-01-01,NoDur_excess,Durbl_excess,140.3950445909
2009-01-01,NoDur_excess,Manuf_excess,-816.5034146435
2009-01-01,NoDur_excess,Enrgy_excess,127.2986712664
2009-01-01,NoDur_excess,HiTec_excess,453.1653007147
2009-01-01,NoDur_excess,Telcm_excess,-110.1270268215
2009-01-01,NoDur_excess,Shops_excess,-1025.1298349685
2009-01-01,NoDur_excess,Hlth_excess,-722.8605135334
2009-01-01,NoDur_excess,Utils_excess,-512.7583497513
2009-01-01,NoDur_excess,Other_excess,-408.0440481827
2009-01-01,Durbl_excess,NoDur_excess,140.3950445909
2009-01-01,Durbl_excess,Durbl_excess,1103.1503888069
2009-01-01,Durbl_excess,Manuf_excess,-792.440299075
2009-01-01,Durbl_excess,Enrgy_excess,96.7775578015
2009-01-01,Durbl_excess,HiTec_excess,-55.8136988712
2009-01-01,Durbl_excess,Telcm_excess,-90.7735843407
2009-01-01,Durbl_excess,Shops_excess,-244.3604191616
2009-01-01,Durbl_excess,Hlth_excess,220.0742676092
2009-01-01,Durbl_excess,Utils_excess,-41.1348316228
2009-01-01,Durbl_excess,Other_excess,-299.2303116849
2009-01-01,Manuf_excess,NoDur_excess,-816.5034146435
2009-01-01,Manuf_excess,Durbl_excess,-792.440299075
2009-01-01,Manuf_excess,Manuf_excess,3577.9770171107
2009-01-01,Manuf_excess,Enrgy_excess,-534.085457562
2009-01-01,Manuf_excess,HiTec_excess,-505.8457770059
2009-01-01,Manuf_excess,Telcm_excess,228.5773098431
2009-01-01,Manuf_excess,Shops_excess,-257.1612271817
2009-01-01,Manuf_excess,Hlth_excess,-175.4188136375
2009-01-01,Manuf_excess,Utils_excess,162.1104889896
2009-01-01,Manuf_excess,Other_excess,-782.5986001799
2009-01-01,Enrgy_excess,NoDur_excess,127.2986712664
2009-01-01,Enrgy_excess,Durbl_excess,96.7775578015
2009-01-01,Enrgy_excess,Manuf_excess,-534.085457562
2009-01-01,Enrgy_excess,Enrgy_excess,635.5011988439
2009-01-01,Enrgy_excess,HiTec_excess,-31.6536621506
2009-01-01,Enrgy_excess,Telcm_excess,18.9301805559
2009-01-01,Enrgy_excess,Shops_excess,175.5291920747
2009-01-01,Enrgy_excess,Hlth_excess,22.2814917568
2009-01-01,Enrgy_excess,Utils_excess,-324.8130873386
2009-01-01,Enrgy_excess,Other_excess,-105.0427880118
2009-01-01,HiTec_excess,NoDur_excess,453.1653007147
2009-01-01,HiTec_excess,Durbl_excess,-55.8136988712
2009-01-01,HiTec_excess,Manuf_excess,-505.8457770059
2009-01-01,HiTec_excess,Enrgy_excess,-31.6536621506
2009-01-01,HiTec_excess,HiTec_excess,691.8629920828
2009-01-01,HiTec_excess,Telcm_excess,-240.2751594812
2009-01-01,HiTec_excess,Shops_excess,-222.4190244962
2009-01-01,HiTec_excess,Hlth_excess,-205.3413022986
2009-01-01,HiTec_excess,Utils_excess,170.0358766672
2009-01-01,HiTec_excess,Other_excess,-65.8197340162
2009-01-01,Telcm_excess,NoDur_excess,-110.1270268215
2009-01-01,Telcm_excess,Durbl_excess,-90.7735843407
2009-01-01,Telcm_excess,Manuf_excess,228.5773098431
2009-01-01,Telcm_excess,Enrgy_excess,18.9301805559
2009-01-01,Telcm_excess,HiTec_excess,-240.2751594812
2009-01-01,Telcm_excess,Telcm_excess,892.9196479294
2009-01-01,Telcm_excess,Shops_excess,-85.0538618835
2009-01-01,Telcm_excess,Hlth_excess,-7.8085946888
2009-01-01,Telcm_excess,Utils_excess,-217.0550886914
2009-01-01,Telcm_excess,Other_excess,-173.9246188015
2009-01-01,Shops_excess,NoDur_excess,-1025.1298349685
2009-01-01,Shops_excess,Durbl_excess,-244.3604191616
2009-01-01,Shops_excess,Manuf_excess,-257.1612271817
2009-01-01,Shops_excess,Enrgy_excess,175.5291920747
2009-01-01,Shops_excess,HiTec_excess,-222.4190244962
2009-01-01,Shops_excess,Telcm_excess,-85.0538618835
2009-01-01,Shops_excess,Shops_excess,1906.4084509151
2009-01-01,Shops_excess,Hlth_excess,90.2919838639
2009-01-01,Shops_excess,Utils_excess,197.4943869054
2009-01-01,Shops_excess,Other_excess,-523.538821052
2009-01-01,Hlth_excess,NoDur_excess,-722.8605135334
2009-01-01,Hlth_excess,Durbl_excess,220.0742676092
2009-01-01,Hlth_excess,Manuf_excess,-175.4188136375
2009-01-01,Hlth_excess,Enrgy_excess,22.2814917568
2009-01-01,Hlth_excess,HiTec_excess,-205.3413022986
2009-01-01,Hlth_excess,Telcm_excess,-7.8085946888
2009-01-01,Hlth_excess,Shops_excess,90.2919838639
2009-01-01,Hlth_excess,Hlth_excess,1066.8478191004
2009-01-01,Hlth_excess,Utils_excess,31.8882014431
2009-01-01,Hlth_excess,Other_excess,-176.3235529793
2009-01-01,Utils_excess,NoDur_excess,-512.7583497513
2009-01-01,Utils_excess,Durbl_excess,-41.1348316228
2009-01-01,Utils_excess,Manuf_excess,162.1104889896
2009-01-01,Utils_excess,Enrgy_excess,-324.8130873386
2009-01-01,Utils_excess,HiTec_excess,170.0358766672
2009-01-01,Utils_excess,Telcm_excess,-217.0550886914
2009-01-01,Utils_excess,Shops_excess,197.4943869054
2009-01-01,Utils_excess,Hlth_excess,31.8882014431
2009-01-01,Utils_excess,Utils_excess,1241.2513343258
2009-01-01,Utils_excess,Other_excess,-354.3557714562
2009-01-01,Other_excess,NoDur_excess,-408.0440481827
2009-01-01,Other_excess,Durbl_excess,-299.2303116849
2009-01-01,Other_excess,Manuf_excess,-782.5986001799
2009-01-01,Other_excess,Enrgy_excess,-105.0427880118
2009-01-01,Other_excess,HiTec_excess,-65.8197340162
2009-01-01,Other_excess,Telcm_excess,-173.9246188015
2009-01-01,Other_excess,Shops_excess,-523.538821052
2009-01-01,Other_excess,Hlth_excess,-176.3235529793
2009-01-01,Other_excess,Utils_excess,-354.3557714562
2009-01-01,Other_excess,Other_excess,2544.9553780355
2009-02-01,NoDur_excess,NoDur_excess,3065.2828054904
2009-02-01,NoDur_excess,Durbl_excess,142.538527033
2009-02-01,NoDur_excess,Manuf_excess,-820.1283793923
2009-02-01,NoDur_excess,Enrgy_excess,128.4968086648
2009-02-01,NoDur_excess,HiTec_excess,449.5032783377
2009-02-01,NoDur_excess,Telcm_excess,-106.1918420554
2009-02-01,NoDur_excess,Shops_excess,-1032.9924192542
2009-02-01,NoDur_excess,Hlth_excess,-727.9607522477
2009-02-01,NoDur_excess,Utils_excess,-525.7160724113
2009-02-01,NoDur_excess,Other_excess,-384.0219425681
2009-02-01,Durbl_excess,NoDur_excess,142.538527033
2009-02-01,Durbl_excess,Durbl_excess,1103.7395729633
2009-02-01,Durbl_excess,Manuf_excess,-793.772750098
2009-02-01,Durbl_excess,Enrgy_excess,97.4020646027
2009-02-01,Durbl_excess,HiTec_excess,-55.0228036417
2009-02-01,Durbl_excess,Telcm_excess,-91.0976443938
2009-02-01,Durbl_excess,Shops_excess,-244.8181736884
2009-02-01,Durbl_excess,Hlth_excess,219.6011013063
2009-02-01,Durbl_excess,Utils_excess,-42.2957364496
2009-02-01,Durbl_excess,Other_excess,-299.5090989559
2009-02-01,Manuf_excess,NoDur_excess,-820.1283793923
2009-02-01,Manuf_excess,Durbl_excess,-793.772750098
2009-02-01,Manuf_excess,Manuf_excess,3580.7211903978
2009-02-01,Manuf_excess,Enrgy_excess,-535.2613455121
2009-02-01,Manuf_excess,HiTec_excess,-506.1945362443
2009-02-01,Manuf_excess,Telcm_excess,228.1841221455
2009-02-01,Manuf_excess,Shops_excess,-254.7614647978
2009-02-01,Manuf_excess,Hlth_excess,-173.6047700475
2009-02-01,Manuf_excess,Utils_excess,166.6590576005
2009-02-01,Manuf_excess,Other_excess,-787.4807479625
2009-02-01,Enrgy_excess,NoDur_excess,128.4968086648
2009-02-01,Enrgy_excess,Durbl_excess,97.4020646027
2009-02-01,Enrgy_excess,Manuf_excess,-535.2613455121
2009-02-01,Enrgy_excess,Enrgy_excess,635.9554609474
2009-02-01,Enrgy_excess,HiTec_excess,-32.0800736157
2009-02-01,Enrgy_excess,Telcm_excess,19.5757765201
2009-02-01,Enrgy_excess,Shops_excess,173.8454330957
2009-02-01,Enrgy_excess,Hlth_excess,21.1264843743
2009-02-01,Enrgy_excess,Utils_excess,-327.7328208972
2009-02-01,Enrgy_excess,Other_excess,-100.4962061469
2009-02-01,HiTec_excess,NoDur_excess,449.5032783377
2009-02-01,HiTec_excess,Durbl_excess,-55.0228036417
2009-02-01,HiTec_excess,Manuf_excess,-506.1945362443
2009-02-01,HiTec_excess,Enrgy_excess,-32.0800736157
2009-02-01,HiTec_excess,HiTec_excess,685.222980089
2009-02-01,HiTec_excess,Telcm_excess,-234.6870200266
2009-02-01,HiTec_excess,Shops_excess,-230.3322743146
2009-02-01,HiTec_excess,Hlth_excess,-209.9558666252
2009-02-01,HiTec_excess,Utils_excess,158.1907607214
2009-02-01,HiTec_excess,Other_excess,-36.7075311269
2009-02-01,Telcm_excess,NoDur_excess,-106.1918420554
2009-02-01,Telcm_excess,Durbl_excess,-91.0976443938
2009-02-01,Telcm_excess,Manuf_excess,228.1841221455
2009-02-01,Telcm_excess,Enrgy_excess,19.5757765201
2009-02-01,Telcm_excess,HiTec_excess,-234.6870200266
2009-02-01,Telcm_excess,Telcm_excess,888.38744852
2009-02-01,Telcm_excess,Shops_excess,-79.0940333537
2009-02-01,Telcm_excess,Hlth_excess,-4.4362264061
2009-02-01,Telcm_excess,Utils_excess,-208.3717425005
2009-02-01,Telcm_excess,Other_excess,-196.8313330965
2009-02-01,Shops_excess,NoDur_excess,-1032.9924192542
2009-02-01,Shops_excess,Durbl_excess,-244.8181736883
2009-02-01,Shops_excess,Manuf_excess,-254.7614647978
2009-02-01,Shops_excess,Enrgy_excess,173.8454330957
2009-02-01,Shops_excess,HiTec_excess,-230.3322743146
2009-02-01,Shops_excess,Telcm_excess,-79.0940333537
